date,province,amphoe,tambon,pm25_avg,temperature_avg
2026-03-29,เชียงใหม่,หางดง,บ้านแหวน,44.12,29.98
2026-03-29,เชียงใหม่,เมือง,สุเทพ,72.1,31.81
2026-03-29,เชียงใหม่,แม่ริม,ริมใต้,47.8,32.53
2026-03-29,แม่ฮ่องสอน,ปาย,เวียงใต้,58.31,35.32
2026-03-03,ลำพูน,ลี้,ศรีวิชัย,26.63,34.13
2026-03-03,ลำพูน,เมือง,สุเทพ,100.6,36.6
2026-03-03,เชียงราย,เมือง,ศรีภูมิ,52.34,29.6
2026-03-03,เชียงราย,แม่สาย,โป่งผา,55.07,27.68
2026-03-03,เชียงใหม่,สารภี,หนองผึ้ง,33.44,34.24
2026-03-03,เชียงใหม่,หางดง,บ้านแหวน,35.47,36.61
2026-03-03,เชียงใหม่,เมือง,ช้างเผือก,98.94,33.63
2026-03-03,เชียงใหม่,เมือง,สุเทพ,45.38,34.1
2026-03-03,เชียงใหม่,แม่ริม,ดอนแก้ว,89.51,31.53
2026-03-03,แม่ฮ่องสอน,ปาย,เวียงใต้,25.15,32.53
2026-03-03,แม่ฮ่องสอน,เมือง,สุเทพ,84.84,29.1
2026-03-30,ลำพูน,ป่าซาง,มะกอก,110.03,27.91
2026-03-30,ลำพูน,ลี้,ศรีวิชัย,89.27,33.76
2026-03-30,เชียงราย,พาน,ทรายขาว,33.3,30.77
2026-03-30,เชียงราย,เมือง,ศรีภูมิ,84.84,28.7
2026-03-30,เชียงราย,เมือง,สุเทพ,46.91,31.23
2026-03-30,เชียงใหม่,หางดง,บ้านแหวน,37.7,26.12
2026-03-30,เชียงใหม่,แม่ริม,ริมใต้,115.57,27.21
2026-03-30,แม่ฮ่องสอน,เมือง,ศรีภูมิ,63.2,30.34
2026-03-30,แม่ฮ่องสอน,เมือง,สุเทพ,36.36,39.71
2026-03-31,ลำพูน,ป่าซาง,มะกอก,41.1,35.87
2026-03-31,ลำพูน,เมือง,ช้างเผือก,15.9,27.05
2026-03-31,เชียงใหม่,สารภี,ยางเนิ้ง,70.76,31.08
2026-03-31,เชียงใหม่,หางดง,บ้านแหวน,73.24,37.16
2026-03-31,เชียงใหม่,เมือง,ช้างเผือก,40.07,33.52
2026-03-31,แม่ฮ่องสอน,ปาย,แม่ฮี้,54.97,28.47
2026-03-04,ลำพูน,ป่าซาง,มะกอก,81.01,35.18
2026-03-04,ลำพูน,ลี้,ลี้,108.01,33.21
2026-03-04,ลำพูน,เมือง,ช้างเผือก,93.95,27.76
2026-03-04,ลำพูน,เมือง,สุเทพ,52.26,34.69
2026-03-04,เชียงราย,พาน,ม่วงคำ,51.47,32.72
2026-03-04,เชียงใหม่,เมือง,ช้างเผือก,96.08,37.5
2026-03-04,แม่ฮ่องสอน,ปาย,เวียงใต้,83.88,30.83
2026-03-04,แม่ฮ่องสอน,ปาย,แม่ฮี้,24.55,27.69
2026-03-04,แม่ฮ่องสอน,เมือง,ศรีภูมิ,77.29,35.12
2026-03-05,ลำพูน,ป่าซาง,มะกอก,85.76,30.25
2026-03-05,เชียงราย,เมือง,ช้างเผือก,96.28,33.78
2026-03-05,เชียงราย,เมือง,ศรีภูมิ,22.64,27.92
2026-03-05,เชียงราย,เมือง,สุเทพ,86.13,29.85
2026-03-05,เชียงใหม่,สารภี,ยางเนิ้ง,59.08,34.89
2026-03-05,เชียงใหม่,สารภี,หนองผึ้ง,86.55,36.46
2026-03-05,เชียงใหม่,หางดง,หนองควาย,22.83,39.94
2026-03-05,แม่ฮ่องสอน,ปาย,แม่ฮี้,49.0,34.64
2026-03-06,ลำพูน,ลี้,ลี้,77.42,31.72
2026-03-06,ลำพูน,ลี้,ศรีวิชัย,48.7,36.07
2026-03-06,ลำพูน,เมือง,ช้างเผือก,42.82,32.87
2026-03-06,เชียงราย,พาน,ทรายขาว,110.68,36.53
2026-03-06,เชียงราย,พาน,ม่วงคำ,61.04,26.37
2026-03-06,เชียงราย,แม่สาย,เวียงพางคำ,32.39,29.32
2026-03-06,เชียงใหม่,สารภี,ยางเนิ้ง,26.51,34.73
2026-03-06,แม่ฮ่องสอน,ปาย,เวียงใต้,119.9,37.22
2026-03-06,แม่ฮ่องสอน,ปาย,แม่ฮี้,104.35,29.32
2026-03-06,แม่ฮ่องสอน,เมือง,ศรีภูมิ,61.93,25.52
2026-03-07,ลำพูน,ลี้,ลี้,102.41,25.28
2026-03-07,ลำพูน,เมือง,ช้างเผือก,73.71,25.86
2026-03-07,ลำพูน,เมือง,ศรีภูมิ,111.47,26.94
2026-03-07,ลำพูน,เมือง,สุเทพ,31.54,29.8
2026-03-07,เชียงราย,เมือง,ศรีภูมิ,52.64,36.18
2026-03-07,เชียงใหม่,สารภี,ยางเนิ้ง,26.76,33.46
2026-03-07,เชียงใหม่,หางดง,บ้านแหวน,31.55,39.12
2026-03-07,เชียงใหม่,เมือง,ศรีภูมิ,109.53,39.66
2026-03-07,เชียงใหม่,เมือง,สุเทพ,116.69,30.88
2026-03-07,แม่ฮ่องสอน,ปาย,เวียงใต้,82.35,28.02
2026-03-07,แม่ฮ่องสอน,ปาย,แม่ฮี้,75.81,39.97
2026-03-07,แม่ฮ่องสอน,เมือง,สุเทพ,36.51,39.67
2026-03-08,เชียงใหม่,สารภี,หนองผึ้ง,12.14,37.21
2026-03-08,เชียงใหม่,หางดง,บ้านแหวน,85.37,38.67
2026-03-08,เชียงใหม่,เมือง,ช้างเผือก,69.77,35.12
2026-03-08,เชียงใหม่,เมือง,ศรีภูมิ,45.22,29.34
2026-03-08,เชียงใหม่,เมือง,สุเทพ,14.81,27.14
2026-03-08,แม่ฮ่องสอน,ปาย,เวียงใต้,50.21,27.04
2026-03-08,แม่ฮ่องสอน,เมือง,ช้างเผือก,89.27,33.87
2026-03-08,แม่ฮ่องสอน,เมือง,ศรีภูมิ,61.65,39.64
2026-03-09,ลำพูน,ป่าซาง,มะกอก,110.76,35.84
2026-03-09,ลำพูน,ลี้,ลี้,115.18,26.48
2026-03-09,ลำพูน,เมือง,ช้างเผือก,34.05,27.36
2026-03-09,ลำพูน,เมือง,ศรีภูมิ,63.83,26.31
2026-03-09,เชียงราย,แม่สาย,โป่งผา,100.36,28.27
2026-03-09,เชียงใหม่,สารภี,ยางเนิ้ง,37.97,36.17
2026-03-09,เชียงใหม่,หางดง,บ้านแหวน,79.28,30.12
2026-03-09,เชียงใหม่,หางดง,หนองควาย,52.63,34.55
2026-03-09,เชียงใหม่,แม่ริม,ดอนแก้ว,36.51,30.39
2026-03-09,แม่ฮ่องสอน,เมือง,ศรีภูมิ,57.95,27.27
2026-04-01,ลำพูน,ป่าซาง,น้ำดิบ,73.6,37.64
2026-04-01,ลำพูน,ลี้,ศรีวิชัย,100.25,25.27
2026-04-01,ลำพูน,เมือง,สุเทพ,95.24,33.25
2026-04-01,เชียงราย,พาน,ม่วงคำ,108.14,25.51
2026-04-01,เชียงราย,เมือง,ช้างเผือก,105.92,37.99
2026-04-01,เชียงราย,เมือง,ศรีภูมิ,101.49,29.33
2026-04-01,เชียงราย,แม่สาย,เวียงพางคำ,78.01,33.29
2026-04-01,เชียงใหม่,สารภี,ยางเนิ้ง,71.9,26.79
2026-04-01,เชียงใหม่,หางดง,บ้านแหวน,31.47,36.17
2026-04-01,เชียงใหม่,แม่ริม,ดอนแก้ว,22.43,35.28
2026-04-01,แม่ฮ่องสอน,ปาย,เวียงใต้,55.21,26.84
2026-04-01,แม่ฮ่องสอน,เมือง,ช้างเผือก,42.83,25.89
2026-04-01,แม่ฮ่องสอน,เมือง,ศรีภูมิ,15.55,39.15
2026-04-01,แม่ฮ่องสอน,เมือง,สุเทพ,79.65,30.68
2026-04-10,ลำพูน,ป่าซาง,มะกอก,51.09,33.82
2026-04-10,ลำพูน,ลี้,ศรีวิชัย,72.46,28.55
2026-04-10,ลำพูน,เมือง,ศรีภูมิ,65.96,27.02
2026-04-10,เชียงราย,พาน,ทรายขาว,75.75,26.85
2026-04-10,เชียงราย,พาน,ม่วงคำ,41.27,29.51
2026-04-10,เชียงราย,แม่สาย,โป่งผา,41.68,28.48
2026-04-10,เชียงใหม่,สารภี,หนองผึ้ง,56.13,33.75
2026-04-10,เชียงใหม่,หางดง,บ้านแหวน,49.91,30.8
2026-04-10,เชียงใหม่,หางดง,หนองควาย,82.0,37.93
2026-04-10,แม่ฮ่องสอน,ปาย,แม่ฮี้,77.1,37.96
2026-04-11,ลำพูน,ป่าซาง,น้ำดิบ,106.47,39.09
2026-04-11,ลำพูน,ลี้,ศรีวิชัย,53.98,28.63
2026-04-11,เชียงราย,พาน,ทรายขาว,93.94,32.78
2026-04-11,เชียงราย,เมือง,ช้างเผือก,88.01,33.34
2026-04-11,เชียงราย,เมือง,ศรีภูมิ,55.04,33.19
2026-04-11,เชียงราย,แม่สาย,โป่งผา,76.93,36.49
2026-04-11,เชียงใหม่,หางดง,บ้านแหวน,26.13,30.1
2026-04-11,เชียงใหม่,แม่ริม,ดอนแก้ว,77.4,34.58
2026-04-11,แม่ฮ่องสอน,ปาย,แม่ฮี้,76.24,28.14
2026-04-11,แม่ฮ่องสอน,เมือง,ช้างเผือก,61.49,31.24
2026-04-11,แม่ฮ่องสอน,เมือง,สุเทพ,39.6,26.27
2026-04-12,ลำพูน,ป่าซาง,น้ำดิบ,66.13,29.6
2026-04-12,ลำพูน,ลี้,ลี้,51.47,27.13
2026-04-12,เชียงราย,เมือง,ศรีภูมิ,80.03,35.81
2026-04-12,เชียงราย,เมือง,สุเทพ,94.5,25.85
2026-04-12,เชียงใหม่,สารภี,หนองผึ้ง,12.58,25.72
2026-04-12,แม่ฮ่องสอน,ปาย,เวียงใต้,61.31,37.66
2026-04-12,แม่ฮ่องสอน,ปาย,แม่ฮี้,41.16,34.46
2026-04-12,แม่ฮ่องสอน,เมือง,ช้างเผือก,86.8,29.4
2026-04-12,แม่ฮ่องสอน,เมือง,ศรีภูมิ,56.3,29.54
2026-04-13,ลำพูน,ป่าซาง,น้ำดิบ,116.98,32.28
2026-04-13,ลำพูน,ป่าซาง,มะกอก,62.66,28.75
2026-04-13,ลำพูน,ลี้,ศรีวิชัย,65.99,39.06
2026-04-13,ลำพูน,เมือง,ศรีภูมิ,119.65,29.67
2026-04-13,เชียงราย,พาน,ม่วงคำ,28.83,30.69
2026-04-13,เชียงราย,เมือง,ช้างเผือก,65.93,34.46
2026-04-13,เชียงราย,เมือง,ศรีภูมิ,20.13,32.22
2026-04-13,เชียงราย,แม่สาย,เวียงพางคำ,117.05,34.22
2026-04-13,เชียงราย,แม่สาย,โป่งผา,42.28,37.29
2026-04-13,เชียงใหม่,หางดง,บ้านแหวน,71.64,33.22
2026-04-13,เชียงใหม่,เมือง,ศรีภูมิ,56.15,34.32
2026-04-13,แม่ฮ่องสอน,เมือง,ศรีภูมิ,79.74,37.05
2026-04-13,แม่ฮ่องสอน,เมือง,สุเทพ,29.51,35.72
2026-04-14,ลำพูน,ป่าซาง,น้ำดิบ,86.12,38.85
2026-04-14,ลำพูน,เมือง,ศรีภูมิ,84.14,26.96
2026-04-14,เชียงราย,พาน,ม่วงคำ,43.03,28.44
2026-04-14,เชียงราย,เมือง,ช้างเผือก,101.87,35.92
2026-04-14,เชียงราย,เมือง,ศรีภูมิ,86.73,31.62
2026-04-14,เชียงใหม่,เมือง,ศรีภูมิ,117.74,33.94
2026-04-14,แม่ฮ่องสอน,ปาย,เวียงใต้,62.76,35.41
2026-04-14,แม่ฮ่องสอน,ปาย,แม่ฮี้,66.03,32.31
2026-04-14,แม่ฮ่องสอน,เมือง,ช้างเผือก,113.81,33.72
2026-04-14,แม่ฮ่องสอน,เมือง,ศรีภูมิ,78.86,32.62
2026-04-14,แม่ฮ่องสอน,เมือง,สุเทพ,114.74,27.04
2026-04-15,ลำพูน,ป่าซาง,มะกอก,64.79,29.26
2026-04-15,ลำพูน,เมือง,ศรีภูมิ,98.58,30.33
2026-04-15,เชียงราย,เมือง,ศรีภูมิ,52.8,27.32
2026-04-15,เชียงใหม่,สารภี,หนองผึ้ง,37.41,37.6
2026-04-15,แม่ฮ่องสอน,ปาย,เวียงใต้,95.11,34.56
2026-04-15,แม่ฮ่องสอน,เมือง,ศรีภูมิ,54.37,27.0
2026-04-15,แม่ฮ่องสอน,เมือง,สุเทพ,108.36,38.97
2026-04-16,ลำพูน,ป่าซาง,น้ำดิบ,59.94,36.82
2026-04-16,ลำพูน,เมือง,สุเทพ,34.37,36.79
2026-04-16,เชียงราย,พาน,ม่วงคำ,76.37,28.41
2026-04-16,เชียงราย,เมือง,สุเทพ,22.4,26.78
2026-04-16,เชียงใหม่,สารภี,ยางเนิ้ง,19.66,26.27
2026-04-16,เชียงใหม่,แม่ริม,ริมใต้,56.33,39.97
2026-04-16,แม่ฮ่องสอน,ปาย,เวียงใต้,116.63,35.11
2026-04-16,แม่ฮ่องสอน,เมือง,ศรีภูมิ,64.6,29.52
2026-04-17,ลำพูน,ป่าซาง,มะกอก,46.82,32.44
2026-04-17,ลำพูน,เมือง,สุเทพ,21.75,30.42
2026-04-17,เชียงราย,พาน,ม่วงคำ,71.76,34.88
2026-04-17,เชียงราย,เมือง,ศรีภูมิ,16.69,28.86
2026-04-17,เชียงราย,เมือง,สุเทพ,85.27,39.64
2026-04-17,เชียงใหม่,เมือง,ช้างเผือก,18.62,25.58
2026-04-17,เชียงใหม่,แม่ริม,ดอนแก้ว,48.7,28.33
2026-04-17,เชียงใหม่,แม่ริม,ริมใต้,91.82,36.39
2026-04-17,แม่ฮ่องสอน,ปาย,แม่ฮี้,95.0,34.78
2026-04-18,ลำพูน,ป่าซาง,มะกอก,72.41,26.97
2026-04-18,ลำพูน,เมือง,ช้างเผือก,28.36,32.94
2026-04-18,เชียงราย,พาน,ทรายขาว,69.22,39.63
2026-04-18,เชียงราย,พาน,ม่วงคำ,64.57,31.51
2026-04-18,เชียงราย,เมือง,สุเทพ,72.76,27.15
2026-04-18,เชียงราย,แม่สาย,เวียงพางคำ,58.19,37.92
2026-04-18,เชียงราย,แม่สาย,โป่งผา,94.22,37.36
2026-04-18,เชียงใหม่,สารภี,ยางเนิ้ง,49.48,33.13
2026-04-18,เชียงใหม่,เมือง,ศรีภูมิ,58.31,25.16
2026-04-18,แม่ฮ่องสอน,ปาย,เวียงใต้,108.74,37.39
2026-04-18,แม่ฮ่องสอน,ปาย,แม่ฮี้,57.86,33.19
2026-04-18,แม่ฮ่องสอน,เมือง,สุเทพ,10.8,26.34
2026-04-19,ลำพูน,ป่าซาง,มะกอก,41.48,30.28
2026-04-19,เชียงราย,เมือง,ช้างเผือก,64.9,26.19
2026-04-19,เชียงราย,เมือง,สุเทพ,30.36,33.28
2026-04-19,แม่ฮ่องสอน,ปาย,เวียงใต้,106.93,29.79
2026-04-19,แม่ฮ่องสอน,ปาย,แม่ฮี้,16.17,32.5
2026-04-02,ลำพูน,ลี้,ลี้,113.68,36.97
2026-04-02,ลำพูน,เมือง,สุเทพ,35.38,34.2
2026-04-02,เชียงราย,เมือง,ศรีภูมิ,73.62,31.7
2026-04-02,เชียงราย,แม่สาย,เวียงพางคำ,66.34,35.11
2026-04-02,เชียงใหม่,สารภี,ยางเนิ้ง,37.19,27.85
2026-04-02,เชียงใหม่,หางดง,บ้านแหวน,114.15,31.81
2026-04-02,เชียงใหม่,หางดง,หนองควาย,110.27,35.07
2026-04-02,แม่ฮ่องสอน,ปาย,เวียงใต้,50.38,37.17
2026-04-02,แม่ฮ่องสอน,เมือง,ช้างเผือก,32.24,35.74
2026-04-02,แม่ฮ่องสอน,เมือง,ศรีภูมิ,39.47,37.79
2026-04-20,ลำพูน,ลี้,ศรีวิชัย,92.49,38.04
2026-04-20,เชียงราย,พาน,ม่วงคำ,39.26,30.67
2026-04-20,เชียงราย,เมือง,ศรีภูมิ,108.46,32.13
2026-04-20,เชียงราย,แม่สาย,เวียงพางคำ,84.7,36.45
2026-04-20,เชียงราย,แม่สาย,โป่งผา,58.69,39.7
2026-04-20,เชียงใหม่,สารภี,ยางเนิ้ง,25.14,25.37
2026-04-20,เชียงใหม่,หางดง,บ้านแหวน,98.38,30.32
2026-04-20,เชียงใหม่,เมือง,ศรีภูมิ,42.78,39.74
2026-04-20,เชียงใหม่,แม่ริม,ดอนแก้ว,73.72,26.84
2026-04-20,แม่ฮ่องสอน,ปาย,เวียงใต้,112.54,37.83
2026-04-20,แม่ฮ่องสอน,ปาย,แม่ฮี้,42.86,34.47
2026-04-21,ลำพูน,ป่าซาง,น้ำดิบ,49.98,31.63
2026-04-21,ลำพูน,ลี้,ลี้,72.16,31.61
2026-04-21,ลำพูน,เมือง,ช้างเผือก,41.26,31.61
2026-04-21,แม่ฮ่องสอน,ปาย,เวียงใต้,41.17,38.0
2026-04-21,แม่ฮ่องสอน,ปาย,แม่ฮี้,56.86,36.52
2026-04-21,แม่ฮ่องสอน,เมือง,ช้างเผือก,95.54,33.5
2026-04-21,แม่ฮ่องสอน,เมือง,ศรีภูมิ,20.72,26.61
2026-04-22,ลำพูน,ลี้,ลี้,43.99,26.89
2026-04-22,ลำพูน,ลี้,ศรีวิชัย,18.06,35.84
2026-04-22,เชียงราย,พาน,ทรายขาว,111.83,33.36
2026-04-22,เชียงราย,เมือง,สุเทพ,36.42,39.01
2026-04-22,เชียงราย,แม่สาย,เวียงพางคำ,50.05,29.22
2026-04-22,เชียงราย,แม่สาย,โป่งผา,75.5,32.2
2026-04-22,เชียงใหม่,สารภี,หนองผึ้ง,40.26,38.31
2026-04-22,เชียงใหม่,เมือง,สุเทพ,42.64,27.13
2026-04-22,แม่ฮ่องสอน,ปาย,เวียงใต้,42.32,32.8
2026-04-22,แม่ฮ่องสอน,ปาย,แม่ฮี้,54.26,31.94
2026-04-22,แม่ฮ่องสอน,เมือง,สุเทพ,48.69,27.65
2026-04-23,ลำพูน,ป่าซาง,น้ำดิบ,117.37,32.21
2026-04-23,ลำพูน,ลี้,ลี้,85.04,27.69
2026-04-23,ลำพูน,ลี้,ศรีวิชัย,53.27,30.28
2026-04-23,ลำพูน,เมือง,ช้างเผือก,36.08,38.37
2026-04-23,ลำพูน,เมือง,ศรีภูมิ,83.04,31.84
2026-04-23,เชียงราย,แม่สาย,โป่งผา,43.61,33.42
2026-04-23,แม่ฮ่องสอน,ปาย,แม่ฮี้,11.72,35.2
2026-04-23,แม่ฮ่องสอน,เมือง,ศรีภูมิ,110.41,26.49
2026-04-23,แม่ฮ่องสอน,เมือง,สุเทพ,51.5,30.33
2026-04-24,ลำพูน,ป่าซาง,น้ำดิบ,115.85,37.52
2026-04-24,ลำพูน,เมือง,ศรีภูมิ,101.46,33.27
2026-04-24,เชียงราย,เมือง,ศรีภูมิ,31.36,30.27
2026-04-24,เชียงราย,เมือง,สุเทพ,12.43,26.88
2026-04-24,เชียงราย,แม่สาย,เวียงพางคำ,72.93,27.43
2026-04-24,เชียงใหม่,หางดง,บ้านแหวน,56.85,38.98
2026-04-24,เชียงใหม่,เมือง,สุเทพ,58.92,37.24
2026-04-24,เชียงใหม่,แม่ริม,ริมใต้,114.06,28.34
2026-04-24,แม่ฮ่องสอน,ปาย,เวียงใต้,49.06,36.13
2026-04-24,แม่ฮ่องสอน,ปาย,แม่ฮี้,76.09,30.85
2026-04-24,แม่ฮ่องสอน,เมือง,ศรีภูมิ,116.69,28.17
2026-04-25,ลำพูน,ป่าซาง,น้ำดิบ,104.92,35.49
2026-04-25,ลำพูน,ป่าซาง,มะกอก,97.35,34.29
2026-04-25,ลำพูน,เมือง,ช้างเผือก,49.87,29.81
2026-04-25,เชียงราย,เมือง,สุเทพ,13.43,37.64
2026-04-25,เชียงราย,แม่สาย,โป่งผา,27.34,35.45
2026-04-25,เชียงใหม่,เมือง,สุเทพ,43.3,36.18
2026-04-25,แม่ฮ่องสอน,ปาย,เวียงใต้,19.78,37.08
2026-04-25,แม่ฮ่องสอน,ปาย,แม่ฮี้,30.88,27.54
2026-04-25,แม่ฮ่องสอน,เมือง,ช้างเผือก,65.06,30.21
2026-04-25,แม่ฮ่องสอน,เมือง,ศรีภูมิ,45.81,29.72
2026-04-26,ลำพูน,ป่าซาง,มะกอก,17.37,29.95
2026-04-26,ลำพูน,เมือง,ช้างเผือก,72.73,34.13
2026-04-26,เชียงราย,เมือง,ศรีภูมิ,54.14,36.29
2026-04-26,เชียงราย,แม่สาย,เวียงพางคำ,87.74,38.37
2026-04-26,เชียงราย,แม่สาย,โป่งผา,118.61,36.98
2026-04-26,เชียงใหม่,หางดง,บ้านแหวน,48.59,25.33
2026-04-26,เชียงใหม่,เมือง,ช้างเผือก,100.68,34.44
2026-04-26,เชียงใหม่,เมือง,สุเทพ,110.59,30.68
2026-04-26,เชียงใหม่,แม่ริม,ริมใต้,110.58,34.11
2026-04-26,แม่ฮ่องสอน,ปาย,แม่ฮี้,24.43,26.5
2026-04-26,แม่ฮ่องสอน,เมือง,ช้างเผือก,64.18,34.15
2026-04-26,แม่ฮ่องสอน,เมือง,ศรีภูมิ,37.45,38.15
2026-04-27,ลำพูน,ป่าซาง,น้ำดิบ,25.36,36.76
2026-04-27,ลำพูน,เมือง,ช้างเผือก,100.72,32.77
2026-04-27,เชียงราย,พาน,ม่วงคำ,30.56,37.22
2026-04-27,เชียงราย,แม่สาย,เวียงพางคำ,98.77,34.95
2026-04-27,เชียงใหม่,หางดง,หนองควาย,36.6,27.03
2026-04-27,เชียงใหม่,เมือง,ศรีภูมิ,22.24,34.85
2026-04-27,เชียงใหม่,แม่ริม,ดอนแก้ว,12.79,38.69
2026-04-27,แม่ฮ่องสอน,ปาย,เวียงใต้,53.93,31.42
2026-04-27,แม่ฮ่องสอน,ปาย,แม่ฮี้,113.7,27.99
2026-04-27,แม่ฮ่องสอน,เมือง,ศรีภูมิ,77.89,28.0
2026-04-27,แม่ฮ่องสอน,เมือง,สุเทพ,61.71,31.33
2026-04-28,ลำพูน,ป่าซาง,น้ำดิบ,93.36,35.66
2026-04-28,ลำพูน,ลี้,ลี้,103.22,36.37
2026-04-28,ลำพูน,ลี้,ศรีวิชัย,52.29,35.16
2026-04-28,ลำพูน,เมือง,ช้างเผือก,38.09,29.58
2026-04-28,เชียงราย,เมือง,ช้างเผือก,31.04,28.34
2026-04-28,เชียงราย,แม่สาย,เวียงพางคำ,96.22,37.68
2026-04-28,เชียงใหม่,สารภี,ยางเนิ้ง,115.5,34.9
2026-04-28,เชียงใหม่,หางดง,บ้านแหวน,39.31,39.88
2026-04-28,เชียงใหม่,แม่ริม,ดอนแก้ว,114.3,29.12
2026-04-28,เชียงใหม่,แม่ริม,ริมใต้,76.28,32.65
2026-04-28,แม่ฮ่องสอน,เมือง,สุเทพ,41.15,29.42
2026-04-29,ลำพูน,ป่าซาง,น้ำดิบ,62.41,31.43
2026-04-29,ลำพูน,ลี้,ลี้,88.9,32.44
2026-04-29,ลำพูน,เมือง,ช้างเผือก,55.82,31.9
2026-04-29,ลำพูน,เมือง,ศรีภูมิ,34.97,32.5
2026-04-29,ลำพูน,เมือง,สุเทพ,63.47,35.35
2026-04-29,เชียงราย,แม่สาย,เวียงพางคำ,98.85,33.57
2026-04-29,เชียงใหม่,สารภี,ยางเนิ้ง,117.99,33.46
2026-04-29,เชียงใหม่,เมือง,ศรีภูมิ,60.58,37.35
2026-04-03,ลำพูน,ป่าซาง,มะกอก,16.31,28.44
2026-04-03,ลำพูน,ลี้,ศรีวิชัย,28.67,32.84
2026-04-03,ลำพูน,เมือง,ช้างเผือก,61.85,39.5
2026-04-03,ลำพูน,เมือง,ศรีภูมิ,99.15,36.87
2026-04-03,เชียงราย,พาน,ทรายขาว,105.07,32.66
2026-04-03,เชียงราย,พาน,ม่วงคำ,93.24,27.97
2026-04-03,เชียงราย,แม่สาย,โป่งผา,19.74,32.47
2026-04-03,เชียงใหม่,สารภี,ยางเนิ้ง,18.93,25.06
2026-04-03,เชียงใหม่,หางดง,บ้านแหวน,115.77,31.92
2026-04-03,เชียงใหม่,เมือง,ช้างเผือก,106.55,33.07
2026-04-03,แม่ฮ่องสอน,ปาย,เวียงใต้,117.13,32.94
2026-04-03,แม่ฮ่องสอน,เมือง,ช้างเผือก,81.43,37.32
2026-04-30,ลำพูน,ป่าซาง,น้ำดิบ,66.57,29.71
2026-04-30,ลำพูน,ลี้,ศรีวิชัย,69.53,37.79
2026-04-30,เชียงราย,เมือง,ศรีภูมิ,64.22,31.82
2026-04-30,เชียงราย,แม่สาย,โป่งผา,98.3,35.13
2026-04-30,เชียงใหม่,สารภี,ยางเนิ้ง,40.96,34.21
2026-04-30,เชียงใหม่,แม่ริม,ริมใต้,35.23,26.33
2026-04-30,แม่ฮ่องสอน,ปาย,เวียงใต้,26.94,36.18
2026-04-30,แม่ฮ่องสอน,เมือง,ศรีภูมิ,53.94,31.23
2026-04-04,ลำพูน,ป่าซาง,น้ำดิบ,81.26,29.69
2026-04-04,ลำพูน,ป่าซาง,มะกอก,74.13,33.32
2026-04-04,ลำพูน,ลี้,ลี้,52.47,32.37
2026-04-04,ลำพูน,ลี้,ศรีวิชัย,92.8,37.1
2026-04-04,เชียงราย,พาน,ทรายขาว,21.52,36.08
2026-04-04,เชียงราย,เมือง,ช้างเผือก,110.79,31.94
2026-04-04,เชียงใหม่,เมือง,สุเทพ,100.6,34.67
2026-04-04,เชียงใหม่,แม่ริม,ริมใต้,23.84,31.4
2026-04-04,แม่ฮ่องสอน,ปาย,เวียงใต้,61.63,34.77
2026-04-04,แม่ฮ่องสอน,ปาย,แม่ฮี้,92.0,36.87
2026-04-04,แม่ฮ่องสอน,เมือง,สุเทพ,18.18,28.97
2026-04-05,เชียงราย,พาน,ม่วงคำ,62.27,30.07
2026-04-05,เชียงราย,แม่สาย,โป่งผา,17.02,27.84
2026-04-05,เชียงใหม่,หางดง,หนองควาย,103.57,28.17
2026-04-05,แม่ฮ่องสอน,ปาย,แม่ฮี้,42.64,33.0
2026-04-05,แม่ฮ่องสอน,เมือง,ศรีภูมิ,63.64,36.11
2026-04-06,ลำพูน,ป่าซาง,น้ำดิบ,58.91,25.57
2026-04-06,ลำพูน,ลี้,ลี้,28.59,25.56
2026-04-06,ลำพูน,เมือง,ช้างเผือก,92.55,30.05
2026-04-06,ลำพูน,เมือง,ศรีภูมิ,21.06,33.64
2026-04-06,ลำพูน,เมือง,สุเทพ,88.07,30.84
2026-04-06,เชียงราย,พาน,ทรายขาว,58.18,37.36
2026-04-06,เชียงราย,เมือง,ช้างเผือก,104.82,33.39
2026-04-06,เชียงใหม่,เมือง,ช้างเผือก,71.74,33.7
2026-04-06,เชียงใหม่,แม่ริม,ดอนแก้ว,28.98,38.78
2026-04-06,แม่ฮ่องสอน,ปาย,แม่ฮี้,23.78,37.93
2026-04-06,แม่ฮ่องสอน,เมือง,ศรีภูมิ,104.02,38.59
2026-04-07,ลำพูน,ป่าซาง,มะกอก,103.07,33.01
2026-04-07,ลำพูน,ลี้,ศรีวิชัย,11.33,33.44
2026-04-07,ลำพูน,เมือง,ช้างเผือก,31.67,36.04
2026-04-07,ลำพูน,เมือง,ศรีภูมิ,51.48,30.66
2026-04-07,ลำพูน,เมือง,สุเทพ,10.35,37.91
2026-04-07,เชียงใหม่,หางดง,หนองควาย,58.44,31.11
2026-04-07,เชียงใหม่,แม่ริม,ดอนแก้ว,67.57,29.26
2026-04-07,แม่ฮ่องสอน,ปาย,แม่ฮี้,58.11,38.67
2026-04-07,แม่ฮ่องสอน,เมือง,ช้างเผือก,57.22,26.87
2026-04-08,ลำพูน,ลี้,ลี้,35.84,35.14
2026-04-08,ลำพูน,ลี้,ศรีวิชัย,83.34,36.88
2026-04-08,ลำพูน,เมือง,ช้างเผือก,57.42,33.12
2026-04-08,เชียงราย,พาน,ทรายขาว,82.33,34.71
