date,province,amphoe,tambon,patient_count,avg_pm25,avg_temperature,critical_patient_count,high_patient_count
2026-02-06,เชียงใหม่,สารภี,หนองผึ้ง,1,56.19,39.54,0.0,1.0
2026-02-06,เชียงใหม่,หางดง,บ้านแหวน,1,11.01,34.28,0.0,0.0
2026-02-06,เชียงใหม่,หางดง,หนองควาย,1,20.19,35.1,0.0,0.0
2026-02-06,เชียงใหม่,เมือง,สุเทพ,1,116.65,25.57,0.0,1.0
2026-02-06,แม่ฮ่องสอน,เมือง,ช้างเผือก,2,76.41,32.83,0.0,0.0
2026-02-06,แม่ฮ่องสอน,เมือง,ศรีภูมิ,2,106.56,33.910000000000004,0.0,1.0
2026-02-07,ลำพูน,ป่าซาง,น้ำดิบ,1,39.27,25.51,0.0,0.0
2026-02-07,ลำพูน,ป่าซาง,มะกอก,1,46.59,25.87,0.0,0.0
2026-02-07,ลำพูน,ลี้,ลี้,1,22.03,27.77,0.0,0.0
2026-02-07,ลำพูน,ลี้,ศรีวิชัย,1,111.81,27.97,0.0,0.0
2026-02-07,ลำพูน,เมือง,สุเทพ,1,39.06,35.84,0.0,0.0
2026-02-07,เชียงราย,พาน,ทรายขาว,3,44.66666666666666,28.146666666666665,0.0,0.0
2026-02-07,เชียงราย,พาน,ม่วงคำ,1,77.39,33.23,0.0,0.0
2026-02-07,เชียงใหม่,สารภี,ยางเนิ้ง,1,92.49,31.01,0.0,0.0
2026-02-07,เชียงใหม่,หางดง,หนองควาย,1,25.82,35.6,0.0,0.0
2026-02-07,เชียงใหม่,เมือง,ศรีภูมิ,1,12.81,28.26,0.0,0.0
2026-02-07,เชียงใหม่,เมือง,สุเทพ,1,55.3,29.08,0.0,0.0
2026-02-07,แม่ฮ่องสอน,ปาย,เวียงใต้,3,35.833333333333336,30.94666666666667,0.0,0.0
2026-02-07,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,79.05,33.28,0.0,0.0
2026-02-08,ลำพูน,ป่าซาง,มะกอก,1,31.71,25.2,0.0,0.0
2026-02-08,ลำพูน,เมือง,ช้างเผือก,1,84.81,26.42,0.0,1.0
2026-02-08,ลำพูน,เมือง,สุเทพ,1,119.01,30.46,0.0,0.0
2026-02-08,เชียงราย,พาน,ทรายขาว,2,66.045,32.760000000000005,0.0,1.0
2026-02-08,เชียงราย,เมือง,ช้างเผือก,1,111.41,32.13,0.0,0.0
2026-02-08,เชียงราย,เมือง,ศรีภูมิ,1,114.99,32.42,0.0,1.0
2026-02-08,เชียงราย,เมือง,สุเทพ,1,116.82,30.4,0.0,0.0
2026-02-08,เชียงราย,แม่สาย,โป่งผา,1,10.48,37.17,0.0,0.0
2026-02-08,เชียงใหม่,สารภี,ยางเนิ้ง,1,20.51,25.81,0.0,0.0
2026-02-08,เชียงใหม่,หางดง,หนองควาย,1,11.03,35.21,0.0,0.0
2026-02-08,แม่ฮ่องสอน,ปาย,เวียงใต้,2,52.13,34.975,1.0,0.0
2026-02-09,ลำพูน,ลี้,ลี้,2,58.18,34.46,0.0,0.0
2026-02-09,ลำพูน,ลี้,ศรีวิชัย,1,14.57,34.2,0.0,0.0
2026-02-09,ลำพูน,เมือง,สุเทพ,1,73.1,25.15,0.0,1.0
2026-02-09,เชียงราย,พาน,ทรายขาว,2,37.185,35.915,0.0,0.0
2026-02-09,เชียงราย,พาน,ม่วงคำ,1,91.01,29.82,0.0,0.0
2026-02-09,เชียงราย,เมือง,ช้างเผือก,1,34.15,33.75,0.0,0.0
2026-02-09,เชียงราย,แม่สาย,โป่งผา,1,31.56,36.29,0.0,0.0
2026-02-09,เชียงใหม่,แม่ริม,ริมใต้,1,45.9,29.41,0.0,0.0
2026-03-01,ลำพูน,ป่าซาง,น้ำดิบ,1,16.7,34.5,0.0,0.0
2026-03-01,ลำพูน,ป่าซาง,มะกอก,1,80.84,36.64,0.0,0.0
2026-03-01,เชียงราย,พาน,ทรายขาว,1,108.84,32.19,0.0,1.0
2026-03-01,เชียงราย,เมือง,ช้างเผือก,1,110.4,29.67,0.0,0.0
2026-03-01,เชียงราย,เมือง,ศรีภูมิ,2,62.985,30.645000000000003,0.0,0.0
2026-03-01,เชียงราย,เมือง,สุเทพ,1,74.42,33.05,0.0,1.0
2026-03-01,เชียงราย,แม่สาย,โป่งผา,2,60.75,25.675,0.0,0.0
2026-03-01,เชียงใหม่,สารภี,ยางเนิ้ง,1,35.41,34.85,0.0,0.0
2026-03-01,เชียงใหม่,หางดง,บ้านแหวน,1,18.56,34.54,0.0,0.0
2026-03-01,เชียงใหม่,หางดง,หนองควาย,2,50.565,32.44,0.0,0.0
2026-03-01,แม่ฮ่องสอน,ปาย,เวียงใต้,1,52.48,29.61,0.0,0.0
2026-03-10,ลำพูน,ป่าซาง,มะกอก,1,87.96,33.01,0.0,1.0
2026-03-10,ลำพูน,ลี้,ศรีวิชัย,1,30.8,35.98,0.0,1.0
2026-03-10,เชียงราย,พาน,ทรายขาว,1,10.31,37.72,0.0,0.0
2026-03-10,เชียงราย,พาน,ม่วงคำ,1,25.11,32.55,0.0,0.0
2026-03-10,เชียงราย,แม่สาย,เวียงพางคำ,2,68.12,32.5,0.0,0.0
2026-03-10,เชียงใหม่,แม่ริม,ริมใต้,1,24.33,26.34,0.0,0.0
2026-03-10,แม่ฮ่องสอน,ปาย,เวียงใต้,2,30.24,30.905,0.0,0.0
2026-03-10,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,31.86,28.25,0.0,0.0
2026-03-10,แม่ฮ่องสอน,เมือง,ช้างเผือก,3,54.27,33.04333333333333,0.0,1.0
2026-03-10,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,33.75,27.86,0.0,0.0
2026-03-10,แม่ฮ่องสอน,เมือง,สุเทพ,1,75.54,32.92,0.0,1.0
2026-03-11,ลำพูน,ป่าซาง,มะกอก,1,45.93,30.63,0.0,0.0
2026-03-11,ลำพูน,ลี้,ลี้,1,98.64,29.11,0.0,0.0
2026-03-11,เชียงราย,พาน,ทรายขาว,1,57.61,35.35,0.0,0.0
2026-03-11,เชียงใหม่,สารภี,หนองผึ้ง,1,52.98,26.15,0.0,0.0
2026-03-11,เชียงใหม่,เมือง,สุเทพ,1,15.41,35.11,0.0,0.0
2026-03-11,แม่ฮ่องสอน,ปาย,เวียงใต้,2,66.22,33.32,0.0,0.0
2026-03-12,ลำพูน,ป่าซาง,น้ำดิบ,1,118.38,28.67,0.0,0.0
2026-03-12,ลำพูน,ป่าซาง,มะกอก,1,12.52,34.59,0.0,0.0
2026-03-12,ลำพูน,ลี้,ลี้,1,29.86,32.16,0.0,0.0
2026-03-12,ลำพูน,เมือง,ศรีภูมิ,1,17.52,35.38,0.0,0.0
2026-03-12,เชียงราย,พาน,ทรายขาว,2,88.36,32.77,0.0,0.0
2026-03-12,เชียงราย,เมือง,สุเทพ,1,86.5,28.52,0.0,1.0
2026-03-12,เชียงราย,แม่สาย,เวียงพางคำ,1,20.99,35.36,0.0,0.0
2026-03-12,เชียงราย,แม่สาย,โป่งผา,1,72.02,35.23,0.0,0.0
2026-03-12,เชียงใหม่,หางดง,หนองควาย,1,89.11,27.84,0.0,0.0
2026-03-12,เชียงใหม่,แม่ริม,ริมใต้,1,23.23,31.75,0.0,0.0
2026-03-12,แม่ฮ่องสอน,เมือง,สุเทพ,1,24.02,31.67,0.0,0.0
2026-03-13,ลำพูน,ป่าซาง,น้ำดิบ,1,112.64,38.01,0.0,0.0
2026-03-13,ลำพูน,เมือง,สุเทพ,1,40.12,25.26,0.0,0.0
2026-03-13,เชียงราย,พาน,ทรายขาว,1,73.35,30.45,0.0,0.0
2026-03-13,เชียงราย,แม่สาย,โป่งผา,2,75.96,31.93,0.0,1.0
2026-03-13,เชียงใหม่,หางดง,หนองควาย,1,107.83,29.96,0.0,1.0
2026-03-13,เชียงใหม่,แม่ริม,ดอนแก้ว,1,23.61,26.18,0.0,0.0
2026-03-13,แม่ฮ่องสอน,เมือง,สุเทพ,1,27.32,38.52,0.0,0.0
2026-03-14,ลำพูน,เมือง,ศรีภูมิ,1,90.7,29.68,0.0,0.0
2026-03-14,ลำพูน,เมือง,สุเทพ,1,25.84,37.22,0.0,1.0
2026-03-14,เชียงราย,แม่สาย,โป่งผา,1,33.95,31.52,0.0,0.0
2026-03-14,แม่ฮ่องสอน,เมือง,สุเทพ,3,68.28,36.76666666666667,0.0,1.0
2026-03-15,ลำพูน,ป่าซาง,มะกอก,2,69.27,25.73,0.0,0.0
2026-03-15,ลำพูน,ลี้,ศรีวิชัย,2,68.58500000000001,32.43,0.0,1.0
2026-03-15,เชียงราย,เมือง,ช้างเผือก,1,79.64,32.24,0.0,0.0
2026-03-15,เชียงราย,แม่สาย,โป่งผา,1,37.66,33.76,0.0,0.0
2026-03-15,เชียงใหม่,สารภี,หนองผึ้ง,1,115.76,29.17,0.0,1.0
2026-03-15,เชียงใหม่,เมือง,ศรีภูมิ,1,61.54,27.47,0.0,0.0
2026-03-15,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,59.22,35.05,0.0,0.0
2026-03-15,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,82.85,25.44,0.0,0.0
2026-03-16,ลำพูน,ป่าซาง,มะกอก,2,55.205,30.520000000000003,0.0,1.0
2026-03-16,ลำพูน,ลี้,ลี้,1,75.48,37.64,1.0,0.0
2026-03-16,ลำพูน,เมือง,ช้างเผือก,1,50.77,35.11,0.0,0.0
2026-03-16,ลำพูน,เมือง,ศรีภูมิ,4,41.4175,29.8075,0.0,0.0
2026-03-16,เชียงใหม่,สารภี,ยางเนิ้ง,2,56.375,30.655,0.0,0.0
2026-03-16,เชียงใหม่,หางดง,บ้านแหวน,1,104.72,28.98,0.0,1.0
2026-03-16,เชียงใหม่,หางดง,หนองควาย,2,57.44,31.020000000000003,0.0,0.0
2026-03-16,แม่ฮ่องสอน,ปาย,เวียงใต้,1,93.5,26.98,0.0,0.0
2026-03-16,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,70.22,25.05,0.0,0.0
2026-03-16,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,74.77,25.38,0.0,0.0
2026-03-16,แม่ฮ่องสอน,เมือง,สุเทพ,1,41.01,39.28,0.0,0.0
2026-03-17,ลำพูน,ลี้,ศรีวิชัย,2,84.38,31.39,0.0,0.0
2026-03-17,ลำพูน,เมือง,ช้างเผือก,1,18.28,29.17,0.0,0.0
2026-03-17,เชียงราย,พาน,ม่วงคำ,1,96.89,31.87,0.0,0.0
2026-03-17,เชียงใหม่,หางดง,บ้านแหวน,1,100.56,32.72,0.0,0.0
2026-03-17,เชียงใหม่,หางดง,หนองควาย,1,17.54,29.48,0.0,0.0
2026-03-17,เชียงใหม่,แม่ริม,ดอนแก้ว,1,54.75,25.9,0.0,1.0
2026-03-17,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,37.87,34.47,0.0,0.0
2026-03-17,แม่ฮ่องสอน,เมือง,สุเทพ,1,109.36,26.29,0.0,0.0
2026-03-18,ลำพูน,ป่าซาง,มะกอก,1,51.05,31.66,0.0,0.0
2026-03-18,ลำพูน,ลี้,ลี้,1,70.53,37.49,0.0,1.0
2026-03-18,ลำพูน,เมือง,ศรีภูมิ,1,45.28,26.25,0.0,1.0
2026-03-18,เชียงราย,พาน,ทรายขาว,1,110.75,39.45,0.0,0.0
2026-03-18,เชียงใหม่,หางดง,บ้านแหวน,1,37.34,25.76,0.0,0.0
2026-03-18,เชียงใหม่,หางดง,หนองควาย,1,76.2,27.69,0.0,0.0
2026-03-18,เชียงใหม่,เมือง,ช้างเผือก,1,48.69,35.26,0.0,0.0
2026-03-18,เชียงใหม่,แม่ริม,ดอนแก้ว,1,19.46,29.2,0.0,0.0
2026-03-18,แม่ฮ่องสอน,ปาย,เวียงใต้,2,38.415,35.66,0.0,1.0
2026-03-18,แม่ฮ่องสอน,เมือง,สุเทพ,1,78.65,37.03,0.0,1.0
2026-03-19,ลำพูน,ป่าซาง,น้ำดิบ,1,101.83,27.57,0.0,0.0
2026-03-19,ลำพูน,เมือง,ศรีภูมิ,1,96.69,27.31,0.0,0.0
2026-03-19,เชียงราย,พาน,ทรายขาว,2,70.005,28.59,0.0,0.0
2026-03-19,เชียงราย,เมือง,ศรีภูมิ,1,22.28,37.47,0.0,0.0
2026-03-19,เชียงใหม่,สารภี,ยางเนิ้ง,1,84.31,38.0,1.0,0.0
2026-03-19,เชียงใหม่,หางดง,บ้านแหวน,1,109.05,34.3,0.0,0.0
2026-03-19,เชียงใหม่,เมือง,ศรีภูมิ,1,101.32,35.18,0.0,1.0
2026-03-19,เชียงใหม่,แม่ริม,ดอนแก้ว,1,82.05,26.32,0.0,0.0
2026-03-19,เชียงใหม่,แม่ริม,ริมใต้,2,90.235,30.275,0.0,1.0
2026-03-19,แม่ฮ่องสอน,ปาย,เวียงใต้,1,21.5,25.26,0.0,0.0
2026-03-19,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,93.41,36.99,0.0,0.0
2026-03-02,ลำพูน,ลี้,ศรีวิชัย,1,86.6,33.34,0.0,0.0
2026-03-02,ลำพูน,เมือง,สุเทพ,1,65.2,26.54,0.0,0.0
2026-03-02,เชียงราย,เมือง,ช้างเผือก,2,53.375,25.08,0.0,0.0
2026-03-02,เชียงใหม่,สารภี,ยางเนิ้ง,1,80.19,28.63,0.0,0.0
2026-03-02,เชียงใหม่,สารภี,หนองผึ้ง,1,44.22,29.87,0.0,0.0
2026-03-02,เชียงใหม่,หางดง,บ้านแหวน,1,70.61,37.61,0.0,0.0
2026-03-02,เชียงใหม่,เมือง,ช้างเผือก,1,50.73,38.48,0.0,0.0
2026-03-02,เชียงใหม่,เมือง,ศรีภูมิ,2,97.915,35.455,1.0,0.0
2026-03-02,เชียงใหม่,แม่ริม,ดอนแก้ว,2,81.08500000000001,29.48,0.0,0.0
2026-03-02,เชียงใหม่,แม่ริม,ริมใต้,1,10.05,26.6,0.0,0.0
2026-03-02,แม่ฮ่องสอน,ปาย,เวียงใต้,1,51.05,29.5,0.0,0.0
2026-03-02,แม่ฮ่องสอน,เมือง,สุเทพ,2,47.005,37.235,1.0,0.0
2026-03-20,ลำพูน,ป่าซาง,น้ำดิบ,1,57.96,28.18,0.0,1.0
2026-03-20,เชียงราย,เมือง,สุเทพ,1,29.03,36.54,0.0,0.0
2026-03-20,เชียงราย,แม่สาย,เวียงพางคำ,1,106.73,31.71,0.0,0.0
2026-03-20,เชียงใหม่,สารภี,ยางเนิ้ง,1,22.92,37.59,0.0,0.0
2026-03-20,เชียงใหม่,แม่ริม,ดอนแก้ว,1,37.31,29.91,0.0,0.0
2026-03-20,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,12.17,33.18,0.0,0.0
2026-03-21,ลำพูน,ลี้,ศรีวิชัย,1,75.58,29.4,0.0,0.0
2026-03-21,ลำพูน,เมือง,สุเทพ,1,14.23,36.63,0.0,0.0
2026-03-21,เชียงราย,พาน,ทรายขาว,1,88.04,25.31,0.0,0.0
2026-03-21,เชียงราย,เมือง,ช้างเผือก,1,67.44,29.72,0.0,0.0
2026-03-21,เชียงราย,เมือง,สุเทพ,1,35.98,30.69,0.0,0.0
2026-03-21,เชียงราย,แม่สาย,เวียงพางคำ,1,103.77,25.1,0.0,1.0
2026-03-21,แม่ฮ่องสอน,ปาย,เวียงใต้,1,86.28,33.68,0.0,0.0
2026-03-21,แม่ฮ่องสอน,เมือง,ศรีภูมิ,2,76.24,29.93,0.0,0.0
2026-03-22,ลำพูน,ป่าซาง,มะกอก,1,78.44,39.31,0.0,1.0
2026-03-22,ลำพูน,ลี้,ศรีวิชัย,3,66.93666666666667,30.763333333333332,0.0,1.0
2026-03-22,ลำพูน,เมือง,ช้างเผือก,1,112.77,29.24,0.0,0.0
2026-03-22,ลำพูน,เมือง,ศรีภูมิ,1,58.94,30.71,0.0,0.0
2026-03-22,เชียงราย,เมือง,ช้างเผือก,1,110.24,30.18,0.0,0.0
2026-03-22,เชียงใหม่,สารภี,หนองผึ้ง,1,98.34,32.53,1.0,0.0
2026-03-22,เชียงใหม่,แม่ริม,ริมใต้,1,83.82,30.02,0.0,0.0
2026-03-22,แม่ฮ่องสอน,ปาย,เวียงใต้,1,83.76,39.77,0.0,1.0
2026-03-22,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,100.12,36.17,0.0,1.0
2026-03-22,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,82.44,31.01,0.0,0.0
2026-03-22,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,118.46,33.32,0.0,0.0
2026-03-23,ลำพูน,ลี้,ศรีวิชัย,1,52.58,37.02,0.0,0.0
2026-03-23,ลำพูน,เมือง,สุเทพ,1,59.61,38.82,0.0,0.0
2026-03-23,เชียงราย,พาน,ทรายขาว,1,28.25,38.45,0.0,0.0
2026-03-23,เชียงราย,เมือง,ช้างเผือก,1,52.84,27.45,0.0,0.0
2026-03-23,เชียงราย,เมือง,สุเทพ,1,28.99,28.77,0.0,0.0
2026-03-23,เชียงใหม่,สารภี,ยางเนิ้ง,1,22.2,34.5,0.0,0.0
2026-03-23,เชียงใหม่,เมือง,สุเทพ,1,12.28,25.9,0.0,1.0
2026-03-23,เชียงใหม่,แม่ริม,ริมใต้,1,90.88,39.58,0.0,0.0
2026-03-23,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,24.51,28.9,0.0,0.0
2026-03-24,ลำพูน,ลี้,ศรีวิชัย,4,47.4775,31.025,0.0,1.0
2026-03-24,เชียงราย,เมือง,ช้างเผือก,1,70.13,28.42,0.0,0.0
2026-03-24,เชียงราย,เมือง,สุเทพ,2,86.61,29.8,0.0,0.0
2026-03-24,เชียงราย,แม่สาย,เวียงพางคำ,1,118.96,26.86,0.0,0.0
2026-03-24,เชียงราย,แม่สาย,โป่งผา,1,72.5,32.22,0.0,0.0
2026-03-24,เชียงใหม่,เมือง,ศรีภูมิ,1,14.8,31.57,0.0,0.0
2026-03-24,เชียงใหม่,เมือง,สุเทพ,1,43.75,38.18,0.0,1.0
2026-03-24,แม่ฮ่องสอน,ปาย,เวียงใต้,1,76.31,26.57,0.0,1.0
2026-03-24,แม่ฮ่องสอน,เมือง,ช้างเผือก,2,68.325,28.185,0.0,1.0
2026-03-25,ลำพูน,ลี้,ลี้,1,115.09,31.72,0.0,0.0
2026-03-25,เชียงราย,แม่สาย,เวียงพางคำ,2,76.57,32.77,0.0,2.0
2026-03-25,เชียงราย,แม่สาย,โป่งผา,1,98.98,34.69,0.0,0.0
2026-03-25,เชียงใหม่,หางดง,หนองควาย,1,84.03,35.17,0.0,0.0
2026-03-25,เชียงใหม่,เมือง,ช้างเผือก,1,37.04,29.67,0.0,0.0
2026-03-25,เชียงใหม่,เมือง,ศรีภูมิ,1,105.68,29.05,0.0,1.0
2026-03-25,เชียงใหม่,แม่ริม,ดอนแก้ว,1,95.19,28.71,0.0,0.0
2026-03-25,แม่ฮ่องสอน,ปาย,เวียงใต้,1,24.25,31.0,0.0,0.0
2026-03-25,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,56.45,31.97,0.0,0.0
2026-03-26,ลำพูน,ป่าซาง,มะกอก,1,69.86,28.66,0.0,1.0
2026-03-26,เชียงราย,พาน,ม่วงคำ,1,35.45,33.18,0.0,1.0
2026-03-26,เชียงใหม่,สารภี,ยางเนิ้ง,1,46.2,33.49,0.0,0.0
2026-03-26,เชียงใหม่,หางดง,บ้านแหวน,1,98.99,30.53,0.0,0.0
2026-03-26,เชียงใหม่,เมือง,สุเทพ,1,31.29,32.23,0.0,0.0
2026-03-26,เชียงใหม่,แม่ริม,ดอนแก้ว,1,91.21,33.62,0.0,0.0
2026-03-26,แม่ฮ่องสอน,ปาย,เวียงใต้,1,75.28,27.51,0.0,0.0
2026-03-26,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,38.85,25.56,0.0,0.0
2026-03-26,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,90.76,38.97,1.0,0.0
2026-03-27,ลำพูน,ลี้,ลี้,2,73.14,35.235,0.0,0.0
2026-03-27,ลำพูน,ลี้,ศรีวิชัย,1,30.18,26.13,0.0,0.0
2026-03-27,ลำพูน,เมือง,ช้างเผือก,1,89.98,39.39,0.0,1.0
2026-03-27,เชียงราย,พาน,ทรายขาว,1,32.03,38.79,0.0,0.0
2026-03-27,เชียงราย,เมือง,ช้างเผือก,1,77.37,39.2,1.0,0.0
2026-03-27,เชียงราย,เมือง,สุเทพ,1,23.39,31.66,0.0,0.0
2026-03-27,เชียงราย,แม่สาย,เวียงพางคำ,1,78.67,26.96,0.0,1.0
2026-03-27,เชียงใหม่,สารภี,ยางเนิ้ง,1,111.5,37.03,0.0,1.0
2026-03-27,เชียงใหม่,หางดง,หนองควาย,1,56.58,39.5,0.0,0.0
2026-03-27,เชียงใหม่,แม่ริม,ดอนแก้ว,1,99.81,29.16,0.0,0.0
2026-03-27,เชียงใหม่,แม่ริม,ริมใต้,1,115.34,26.28,0.0,0.0
2026-03-27,แม่ฮ่องสอน,ปาย,เวียงใต้,1,110.07,34.12,0.0,0.0
2026-03-27,แม่ฮ่องสอน,ปาย,แม่ฮี้,2,39.24,36.785,0.0,0.0
2026-03-27,แม่ฮ่องสอน,เมือง,สุเทพ,2,87.005,33.16,1.0,0.0
2026-03-28,ลำพูน,ป่าซาง,มะกอก,2,84.355,32.629999999999995,0.0,1.0
2026-03-28,ลำพูน,เมือง,สุเทพ,1,14.76,33.81,0.0,0.0
2026-03-28,เชียงราย,พาน,ม่วงคำ,2,62.995,35.175,0.0,1.0
2026-03-28,เชียงราย,แม่สาย,โป่งผา,2,70.505,32.805,0.0,1.0
2026-03-28,เชียงใหม่,สารภี,หนองผึ้ง,1,58.54,33.74,0.0,0.0
2026-03-28,เชียงใหม่,หางดง,บ้านแหวน,1,77.6,35.56,0.0,1.0
2026-03-28,เชียงใหม่,เมือง,สุเทพ,1,91.66,35.02,0.0,0.0
2026-03-28,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,102.17,26.77,0.0,0.0
2026-03-28,แม่ฮ่องสอน,เมือง,ช้างเผือก,1,33.47,28.28,0.0,0.0
2026-03-28,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,47.52,25.06,0.0,0.0
2026-03-29,ลำพูน,ป่าซาง,น้ำดิบ,2,108.16,32.900000000000006,0.0,1.0
2026-03-29,ลำพูน,ลี้,ศรีวิชัย,2,45.655,28.450000000000003,0.0,0.0
2026-03-29,ลำพูน,เมือง,ศรีภูมิ,1,17.16,28.42,0.0,0.0
2026-03-29,เชียงราย,พาน,ทรายขาว,1,87.38,27.13,0.0,1.0
2026-03-29,เชียงราย,พาน,ม่วงคำ,1,112.95,39.11,1.0,0.0
2026-03-29,เชียงราย,เมือง,ศรีภูมิ,1,50.61,31.84,0.0,0.0
2026-03-29,เชียงราย,แม่สาย,โป่งผา,1,116.96,39.13,0.0,0.0
2026-03-29,เชียงใหม่,หางดง,บ้านแหวน,1,44.12,29.98,0.0,0.0
2026-03-29,เชียงใหม่,เมือง,สุเทพ,2,72.105,31.81,0.0,0.0
2026-03-29,เชียงใหม่,แม่ริม,ริมใต้,2,47.8,32.535,0.0,1.0
2026-03-29,แม่ฮ่องสอน,ปาย,เวียงใต้,3,58.31,35.32333333333333,0.0,0.0
2026-03-03,ลำพูน,ลี้,ศรีวิชัย,2,26.63,34.13,0.0,0.0
2026-03-03,ลำพูน,เมือง,สุเทพ,1,100.6,36.6,0.0,1.0
2026-03-03,เชียงราย,เมือง,ศรีภูมิ,1,52.34,29.6,0.0,0.0
2026-03-03,เชียงราย,แม่สาย,โป่งผา,1,55.07,27.68,0.0,0.0
2026-03-03,เชียงใหม่,สารภี,หนองผึ้ง,1,33.44,34.24,0.0,0.0
2026-03-03,เชียงใหม่,หางดง,บ้านแหวน,1,35.47,36.61,0.0,0.0
2026-03-03,เชียงใหม่,เมือง,ช้างเผือก,1,98.94,33.63,0.0,0.0
2026-03-03,เชียงใหม่,เมือง,สุเทพ,1,45.38,34.1,0.0,0.0
2026-03-03,เชียงใหม่,แม่ริม,ดอนแก้ว,1,89.51,31.53,0.0,1.0
2026-03-03,แม่ฮ่องสอน,ปาย,เวียงใต้,1,25.15,32.53,0.0,0.0
2026-03-03,แม่ฮ่องสอน,เมือง,สุเทพ,1,84.84,29.1,0.0,0.0
2026-03-30,ลำพูน,ป่าซาง,มะกอก,1,110.03,27.91,0.0,0.0
2026-03-30,ลำพูน,ลี้,ศรีวิชัย,1,89.27,33.76,0.0,0.0
2026-03-30,เชียงราย,พาน,ทรายขาว,2,33.305,30.77,0.0,0.0
2026-03-30,เชียงราย,เมือง,ศรีภูมิ,1,84.84,28.7,0.0,0.0
2026-03-30,เชียงราย,เมือง,สุเทพ,1,46.91,31.23,1.0,0.0
2026-03-30,เชียงใหม่,หางดง,บ้านแหวน,2,37.705,26.125,0.0,0.0
2026-03-30,เชียงใหม่,แม่ริม,ริมใต้,1,115.57,27.21,0.0,0.0
2026-03-30,แม่ฮ่องสอน,เมือง,ศรีภูมิ,2,63.2,30.34,0.0,1.0
2026-03-30,แม่ฮ่องสอน,เมือง,สุเทพ,1,36.36,39.71,0.0,0.0
2026-03-31,ลำพูน,ป่าซาง,มะกอก,1,41.1,35.87,0.0,0.0
2026-03-31,ลำพูน,เมือง,ช้างเผือก,1,15.9,27.05,0.0,0.0
2026-03-31,เชียงใหม่,สารภี,ยางเนิ้ง,2,70.755,31.075000000000003,0.0,0.0
2026-03-31,เชียงใหม่,หางดง,บ้านแหวน,1,73.24,37.16,0.0,1.0
2026-03-31,เชียงใหม่,เมือง,ช้างเผือก,1,40.07,33.52,0.0,0.0
2026-03-31,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,54.97,28.47,0.0,0.0
2026-03-04,ลำพูน,ป่าซาง,มะกอก,1,81.01,35.18,0.0,0.0
2026-03-04,ลำพูน,ลี้,ลี้,1,108.01,33.21,0.0,0.0
2026-03-04,ลำพูน,เมือง,ช้างเผือก,1,93.95,27.76,0.0,1.0
2026-03-04,ลำพูน,เมือง,สุเทพ,2,52.265,34.69,0.0,0.0
2026-03-04,เชียงราย,พาน,ม่วงคำ,1,51.47,32.72,0.0,0.0
2026-03-04,เชียงใหม่,เมือง,ช้างเผือก,1,96.08,37.5,0.0,0.0
2026-03-04,แม่ฮ่องสอน,ปาย,เวียงใต้,2,83.88,30.83,0.0,0.0
2026-03-04,แม่ฮ่องสอน,ปาย,แม่ฮี้,1,24.55,27.69,0.0,0.0
2026-03-04,แม่ฮ่องสอน,เมือง,ศรีภูมิ,1,77.29,35.12,0.0,0.0
2026-03-05,ลำพูน,ป่าซาง,มะกอก,2,85.755,30.25,0.0,1.0
2026-03-05,เชียงราย,เมือง,ช้างเผือก,1,96.28,33.78,0.0,1.0
2026-03-05,เชียงราย,เมือง,ศรีภูมิ,1,22.64,27.92,0.0,0.0
2026-03-05,เชียงราย,เมือง,สุเทพ,1,86.13,29.85,0.0,1.0
2026-03-05,เชียงใหม่,สารภี,ยางเนิ้ง,1,59.08,34.89,0.0,0.0
2026-03-05,เชียงใหม่,สารภี,หนองผึ้ง,1,86.55,36.46,0.0,0.0
2026-03-05,เชียงใหม่,หางดง,หนองควาย,1,22.83,39.94,0.0,0.0
2026-03-05,แม่ฮ่องสอน,ปาย,แม่ฮี้,3,48.99666666666667,34.64,0.0,0.0
2026-03-06,ลำพูน,ลี้,ลี้,1,77.42,31.72,0.0,0.0
2026-03-06,ลำพูน,ลี้,ศรีวิชัย,1,48.7,36.07,0.0,0.0
2026-03-06,ลำพูน,เมือง,ช้างเผือก,1,42.82,32.87,0.0,0.0
2026-03-06,เชียงราย,พาน,ทรายขาว,1,110.68,36.53,0.0,0.0
