datetime,date,hour,province,amphoe,tambon,pm25_avg,pm25_max,temperature_avg,temperature_max,humidity_avg,heat_index,source_station_id,lat,lon
2026-05-05 23:00:00,2026-05-05,23,Chiang Mai,Mueang Chiang Mai,Sri Wichai,53.28,72.64,31.27,32.26,62.38,31.7,CMU_ST_003,18.7988,98.963
2026-05-06 00:00:00,2026-05-06,0,Chiang Mai,Mueang Chiang Mai,Sri Wichai,44.38,55.06,30.6,32.34,68.19,31.23,CMU_ST_003,18.7988,98.963
2026-05-06 01:00:00,2026-05-06,1,Chiang Mai,Mueang Chiang Mai,Sri Wichai,55.94,69.82,29.34,30.08,66.12,29.9,CMU_ST_003,18.7988,98.963
2026-05-06 02:00:00,2026-05-06,2,Chiang Mai,Mueang Chiang Mai,Sri Wichai,49.24,69.2,29.16,29.9,71.58,29.92,CMU_ST_003,18.7988,98.963
2026-05-06 03:00:00,2026-05-06,3,Chiang Mai,Mueang Chiang Mai,Sri Wichai,65.73,72.06,28.05,29.7,72.32,28.83,CMU_ST_003,18.7988,98.963
2026-05-06 04:00:00,2026-05-06,4,Chiang Mai,Mueang Chiang Mai,Sri Wichai,82.63,90.21,27.68,29.33,72.54,28.47,CMU_ST_003,18.7988,98.963
2026-05-06 05:00:00,2026-05-06,5,Chiang Mai,Mueang Chiang Mai,Sri Wichai,92.71,113.73,28.91,30.5,69.59,29.59,CMU_ST_003,18.7988,98.963
2026-05-06 06:00:00,2026-05-06,6,Chiang Mai,Mueang Chiang Mai,Sri Wichai,110.31,120.79,28.87,30.56,72.89,29.67,CMU_ST_003,18.7988,98.963
2026-05-06 07:00:00,2026-05-06,7,Chiang Mai,Mueang Chiang Mai,Sri Wichai,124.47,136.54,29.19,30.31,63.57,29.66,CMU_ST_003,18.7988,98.963
2026-05-06 08:00:00,2026-05-06,8,Chiang Mai,Mueang Chiang Mai,Sri Wichai,124.5,136.56,29.95,31.03,68.47,30.59,CMU_ST_003,18.7988,98.963
2026-05-06 09:00:00,2026-05-06,9,Chiang Mai,Mueang Chiang Mai,Sri Wichai,123.11,145.26,31.7,32.33,62.88,32.15,CMU_ST_003,18.7988,98.963
2026-05-06 10:00:00,2026-05-06,10,Chiang Mai,Mueang Chiang Mai,Sri Wichai,112.08,136.74,32.44,33.81,63.32,32.91,CMU_ST_003,18.7988,98.963
2026-05-06 11:00:00,2026-05-06,11,Chiang Mai,Mueang Chiang Mai,Sri Wichai,107.1,129.02,32.89,34.68,57.12,33.14,CMU_ST_003,18.7988,98.963
2026-05-06 12:00:00,2026-05-06,12,Chiang Mai,Mueang Chiang Mai,Sri Wichai,87.97,108.59,34.84,35.25,52.67,34.94,CMU_ST_003,18.7988,98.963
2026-05-06 13:00:00,2026-05-06,13,Chiang Mai,Mueang Chiang Mai,Sri Wichai,66.93,89.74,35.45,36.71,51.77,35.51,CMU_ST_003,18.7988,98.963
2026-05-06 14:00:00,2026-05-06,14,Chiang Mai,Mueang Chiang Mai,Sri Wichai,67.11,84.05,36.42,37.06,51.02,36.45,CMU_ST_003,18.7988,98.963
2026-05-06 15:00:00,2026-05-06,15,Chiang Mai,Mueang Chiang Mai,Sri Wichai,68.97,83.28,36.64,37.81,53.01,36.74,CMU_ST_003,18.7988,98.963
2026-05-06 16:00:00,2026-05-06,16,Chiang Mai,Mueang Chiang Mai,Sri Wichai,58.51,81.35,35.96,36.46,50.11,35.96,CMU_ST_003,18.7988,98.963
2026-05-06 17:00:00,2026-05-06,17,Chiang Mai,Mueang Chiang Mai,Sri Wichai,48.75,68.16,35.3,36.27,54.84,35.47,CMU_ST_003,18.7988,98.963
2026-05-06 18:00:00,2026-05-06,18,Chiang Mai,Mueang Chiang Mai,Sri Wichai,51.86,63.3,34.2,34.73,56.84,34.44,CMU_ST_003,18.7988,98.963
2026-05-06 19:00:00,2026-05-06,19,Chiang Mai,Mueang Chiang Mai,Sri Wichai,45.65,51.47,33.48,34.17,62.56,33.92,CMU_ST_003,18.7988,98.963
2026-05-06 20:00:00,2026-05-06,20,Chiang Mai,Mueang Chiang Mai,Sri Wichai,54.4,74.55,33.84,35.09,60.55,34.21,CMU_ST_003,18.7988,98.963
2026-05-06 21:00:00,2026-05-06,21,Chiang Mai,Mueang Chiang Mai,Sri Wichai,46.06,53.81,31.85,32.68,67.12,32.44,CMU_ST_003,18.7988,98.963
2026-05-06 22:00:00,2026-05-06,22,Chiang Mai,Mueang Chiang Mai,Sri Wichai,38.92,50.52,32.6,34.14,57.36,32.86,CMU_ST_003,18.7988,98.963
2026-05-06 23:00:00,2026-05-06,23,Chiang Mai,Mueang Chiang Mai,Sri Wichai,45.98,56.8,31.46,32.21,67.51,32.07,CMU_ST_003,18.7988,98.963
2026-05-07 00:00:00,2026-05-07,0,Chiang Mai,Mueang Chiang Mai,Sri Wichai,43.59,62.16,30.47,31.47,61.59,30.88,CMU_ST_003,18.7988,98.963
2026-05-07 01:00:00,2026-05-07,1,Chiang Mai,Mueang Chiang Mai,Sri Wichai,39.67,56.5,29.55,30.79,64.45,30.05,CMU_ST_003,18.7988,98.963
2026-05-07 02:00:00,2026-05-07,2,Chiang Mai,Mueang Chiang Mai,Sri Wichai,44.2,65.79,29.9,31.02,67.81,30.52,CMU_ST_003,18.7988,98.963
2026-05-07 03:00:00,2026-05-07,3,Chiang Mai,Mueang Chiang Mai,Sri Wichai,45.22,64.85,28.11,29.6,71.31,28.86,CMU_ST_003,18.7988,98.963
2026-05-07 04:00:00,2026-05-07,4,Chiang Mai,Mueang Chiang Mai,Sri Wichai,65.06,86.0,27.76,28.79,72.09,28.53,CMU_ST_003,18.7988,98.963
2026-05-07 05:00:00,2026-05-07,5,Chiang Mai,Mueang Chiang Mai,Sri Wichai,80.34,87.08,28.72,29.12,65.28,29.26,CMU_ST_003,18.7988,98.963
2026-05-07 06:00:00,2026-05-07,6,Chiang Mai,Mueang Chiang Mai,Sri Wichai,94.07,99.71,28.2,29.87,66.41,28.77,CMU_ST_003,18.7988,98.963
2026-05-07 07:00:00,2026-05-07,7,Chiang Mai,Mueang Chiang Mai,Sri Wichai,105.74,123.14,29.43,30.69,69.41,30.11,CMU_ST_003,18.7988,98.963
2026-05-07 08:00:00,2026-05-07,8,Chiang Mai,Mueang Chiang Mai,Sri Wichai,102.78,108.7,29.7,30.95,68.81,30.36,CMU_ST_003,18.7988,98.963
2026-05-07 09:00:00,2026-05-07,9,Chiang Mai,Mueang Chiang Mai,Sri Wichai,101.79,108.66,31.48,32.02,64.54,31.99,CMU_ST_003,18.7988,98.963
2026-05-07 10:00:00,2026-05-07,10,Chiang Mai,Mueang Chiang Mai,Sri Wichai,92.61,114.84,32.77,34.35,61.61,33.18,CMU_ST_003,18.7988,98.963
2026-05-07 11:00:00,2026-05-07,11,Chiang Mai,Mueang Chiang Mai,Sri Wichai,83.55,104.25,33.02,33.55,62.15,33.44,CMU_ST_003,18.7988,98.963
2026-05-07 12:00:00,2026-05-07,12,Chiang Mai,Mueang Chiang Mai,Sri Wichai,75.59,84.65,34.02,35.4,59.78,34.36,CMU_ST_003,18.7988,98.963
2026-05-07 13:00:00,2026-05-07,13,Chiang Mai,Mueang Chiang Mai,Sri Wichai,60.81,78.27,35.78,37.29,56.54,36.01,CMU_ST_003,18.7988,98.963
2026-05-07 14:00:00,2026-05-07,14,Chiang Mai,Mueang Chiang Mai,Sri Wichai,52.74,74.85,35.67,37.06,51.87,35.73,CMU_ST_003,18.7988,98.963
2026-05-07 15:00:00,2026-05-07,15,Chiang Mai,Mueang Chiang Mai,Sri Wichai,43.81,66.19,36.07,36.71,56.28,36.29,CMU_ST_003,18.7988,98.963
2026-05-07 16:00:00,2026-05-07,16,Chiang Mai,Mueang Chiang Mai,Sri Wichai,40.81,52.26,35.51,36.51,50.93,35.54,CMU_ST_003,18.7988,98.963
2026-05-07 17:00:00,2026-05-07,17,Chiang Mai,Mueang Chiang Mai,Sri Wichai,41.1,59.44,35.07,36.72,51.97,35.14,CMU_ST_003,18.7988,98.963
2026-05-07 18:00:00,2026-05-07,18,Chiang Mai,Mueang Chiang Mai,Sri Wichai,47.96,53.5,34.24,35.32,57.84,34.51,CMU_ST_003,18.7988,98.963
2026-05-07 19:00:00,2026-05-07,19,Chiang Mai,Mueang Chiang Mai,Sri Wichai,39.35,57.82,34.09,35.5,57.68,34.36,CMU_ST_003,18.7988,98.963
2026-05-07 20:00:00,2026-05-07,20,Chiang Mai,Mueang Chiang Mai,Sri Wichai,34.29,42.0,33.11,34.31,56.6,33.34,CMU_ST_003,18.7988,98.963
2026-05-07 21:00:00,2026-05-07,21,Chiang Mai,Mueang Chiang Mai,Sri Wichai,37.27,61.96,33.19,34.75,57.92,33.47,CMU_ST_003,18.7988,98.963
2026-05-07 22:00:00,2026-05-07,22,Chiang Mai,Mueang Chiang Mai,Sri Wichai,36.6,58.74,32.63,33.35,56.97,32.87,CMU_ST_003,18.7988,98.963
2026-05-07 23:00:00,2026-05-07,23,Chiang Mai,Mueang Chiang Mai,Sri Wichai,37.68,53.69,31.49,32.7,60.61,31.86,CMU_ST_003,18.7988,98.963
2026-05-01 00:00:00,2026-05-01,0,Chiang Mai,Mueang Chiang Mai,Pa Daet,37.43,56.81,31.16,32.1,63.99,31.65,CMU_ST_004,18.7537,98.9721
2026-05-01 01:00:00,2026-05-01,1,Chiang Mai,Mueang Chiang Mai,Pa Daet,26.13,39.86,31.39,32.57,66.95,31.98,CMU_ST_004,18.7537,98.9721
2026-05-01 02:00:00,2026-05-01,2,Chiang Mai,Mueang Chiang Mai,Pa Daet,35.33,43.4,30.3,31.29,69.93,31.0,CMU_ST_004,18.7537,98.9721
2026-05-01 03:00:00,2026-05-01,3,Chiang Mai,Mueang Chiang Mai,Pa Daet,42.01,62.41,29.03,30.45,71.51,29.78,CMU_ST_004,18.7537,98.9721
2026-05-01 04:00:00,2026-05-01,4,Chiang Mai,Mueang Chiang Mai,Pa Daet,55.71,74.29,29.13,29.55,67.04,29.73,CMU_ST_004,18.7537,98.9721
2026-05-01 05:00:00,2026-05-01,5,Chiang Mai,Mueang Chiang Mai,Pa Daet,62.11,72.22,28.61,30.35,68.16,29.24,CMU_ST_004,18.7537,98.9721
2026-05-01 06:00:00,2026-05-01,6,Chiang Mai,Mueang Chiang Mai,Pa Daet,78.19,91.15,30.15,31.36,65.37,30.69,CMU_ST_004,18.7537,98.9721
2026-05-01 07:00:00,2026-05-01,7,Chiang Mai,Mueang Chiang Mai,Pa Daet,82.53,102.73,30.92,31.56,61.25,31.31,CMU_ST_004,18.7537,98.9721
2026-05-01 08:00:00,2026-05-01,8,Chiang Mai,Mueang Chiang Mai,Pa Daet,82.41,89.78,31.8,32.99,60.95,32.18,CMU_ST_004,18.7537,98.9721
2026-05-01 09:00:00,2026-05-01,9,Chiang Mai,Mueang Chiang Mai,Pa Daet,88.08,113.06,32.27,33.88,59.54,32.61,CMU_ST_004,18.7537,98.9721
2026-05-01 10:00:00,2026-05-01,10,Chiang Mai,Mueang Chiang Mai,Pa Daet,73.76,93.01,34.06,35.64,61.27,34.46,CMU_ST_004,18.7537,98.9721
2026-05-01 11:00:00,2026-05-01,11,Chiang Mai,Mueang Chiang Mai,Pa Daet,61.49,77.28,34.79,36.36,55.86,35.0,CMU_ST_004,18.7537,98.9721
2026-05-01 12:00:00,2026-05-01,12,Chiang Mai,Mueang Chiang Mai,Pa Daet,63.26,81.15,36.25,37.92,53.97,36.39,CMU_ST_004,18.7537,98.9721
2026-05-01 13:00:00,2026-05-01,13,Chiang Mai,Mueang Chiang Mai,Pa Daet,53.9,72.45,36.12,36.97,53.22,36.23,CMU_ST_004,18.7537,98.9721
2026-05-01 14:00:00,2026-05-01,14,Chiang Mai,Mueang Chiang Mai,Pa Daet,37.48,45.77,36.14,37.08,51.14,36.18,CMU_ST_004,18.7537,98.9721
2026-05-01 15:00:00,2026-05-01,15,Chiang Mai,Mueang Chiang Mai,Pa Daet,33.51,52.9,37.55,39.33,47.42,37.55,CMU_ST_004,18.7537,98.9721
2026-05-01 16:00:00,2026-05-01,16,Chiang Mai,Mueang Chiang Mai,Pa Daet,39.85,48.37,37.24,38.42,50.99,37.28,CMU_ST_004,18.7537,98.9721
2026-05-01 17:00:00,2026-05-01,17,Chiang Mai,Mueang Chiang Mai,Pa Daet,37.72,62.54,36.08,37.04,54.69,36.25,CMU_ST_004,18.7537,98.9721
2026-05-01 18:00:00,2026-05-01,18,Chiang Mai,Mueang Chiang Mai,Pa Daet,31.42,46.93,35.48,37.19,51.93,35.55,CMU_ST_004,18.7537,98.9721
2026-05-01 19:00:00,2026-05-01,19,Chiang Mai,Mueang Chiang Mai,Pa Daet,28.52,37.28,35.32,35.81,58.26,35.61,CMU_ST_004,18.7537,98.9721
2026-05-01 20:00:00,2026-05-01,20,Chiang Mai,Mueang Chiang Mai,Pa Daet,27.22,47.28,33.5,33.94,61.32,33.89,CMU_ST_004,18.7537,98.9721
2026-05-01 21:00:00,2026-05-01,21,Chiang Mai,Mueang Chiang Mai,Pa Daet,33.38,49.5,32.83,33.98,63.5,33.3,CMU_ST_004,18.7537,98.9721
2026-05-01 22:00:00,2026-05-01,22,Chiang Mai,Mueang Chiang Mai,Pa Daet,28.62,52.93,32.51,33.81,59.95,32.85,CMU_ST_004,18.7537,98.9721
2026-05-01 23:00:00,2026-05-01,23,Chiang Mai,Mueang Chiang Mai,Pa Daet,36.43,58.64,32.12,32.68,62.93,32.57,CMU_ST_004,18.7537,98.9721
2026-05-02 00:00:00,2026-05-02,0,Chiang Mai,Mueang Chiang Mai,Pa Daet,27.83,35.7,31.13,32.77,62.51,31.57,CMU_ST_004,18.7537,98.9721
2026-05-02 01:00:00,2026-05-02,1,Chiang Mai,Mueang Chiang Mai,Pa Daet,32.44,53.0,31.49,31.97,59.01,31.8,CMU_ST_004,18.7537,98.9721
2026-05-02 02:00:00,2026-05-02,2,Chiang Mai,Mueang Chiang Mai,Pa Daet,34.12,43.7,29.83,30.6,63.09,30.28,CMU_ST_004,18.7537,98.9721
2026-05-02 03:00:00,2026-05-02,3,Chiang Mai,Mueang Chiang Mai,Pa Daet,53.31,73.55,29.79,31.44,62.62,30.23,CMU_ST_004,18.7537,98.9721
2026-05-02 04:00:00,2026-05-02,4,Chiang Mai,Mueang Chiang Mai,Pa Daet,52.38,64.6,28.53,29.56,69.11,29.2,CMU_ST_004,18.7537,98.9721
2026-05-02 05:00:00,2026-05-02,5,Chiang Mai,Mueang Chiang Mai,Pa Daet,69.2,77.1,29.26,31.0,66.71,29.84,CMU_ST_004,18.7537,98.9721
2026-05-02 06:00:00,2026-05-02,6,Chiang Mai,Mueang Chiang Mai,Pa Daet,78.45,92.33,29.1,30.78,65.68,29.64,CMU_ST_004,18.7537,98.9721
2026-05-02 07:00:00,2026-05-02,7,Chiang Mai,Mueang Chiang Mai,Pa Daet,88.76,108.22,30.78,32.44,61.08,31.16,CMU_ST_004,18.7537,98.9721
2026-05-02 08:00:00,2026-05-02,8,Chiang Mai,Mueang Chiang Mai,Pa Daet,92.9,107.77,31.43,32.02,59.19,31.75,CMU_ST_004,18.7537,98.9721
2026-05-02 09:00:00,2026-05-02,9,Chiang Mai,Mueang Chiang Mai,Pa Daet,93.08,108.14,32.52,33.11,65.8,33.07,CMU_ST_004,18.7537,98.9721
2026-05-02 10:00:00,2026-05-02,10,Chiang Mai,Mueang Chiang Mai,Pa Daet,76.49,89.28,34.15,34.73,60.87,34.53,CMU_ST_004,18.7537,98.9721
2026-05-02 11:00:00,2026-05-02,11,Chiang Mai,Mueang Chiang Mai,Pa Daet,66.08,76.02,34.7,35.45,52.12,34.78,CMU_ST_004,18.7537,98.9721
2026-05-02 12:00:00,2026-05-02,12,Chiang Mai,Mueang Chiang Mai,Pa Daet,60.28,85.13,35.08,35.82,52.23,35.16,CMU_ST_004,18.7537,98.9721
2026-05-02 13:00:00,2026-05-02,13,Chiang Mai,Mueang Chiang Mai,Pa Daet,59.29,80.59,36.93,37.54,52.71,37.02,CMU_ST_004,18.7537,98.9721
2026-05-02 14:00:00,2026-05-02,14,Chiang Mai,Mueang Chiang Mai,Pa Daet,54.98,62.51,37.47,38.7,50.9,37.5,CMU_ST_004,18.7537,98.9721
2026-05-02 15:00:00,2026-05-02,15,Chiang Mai,Mueang Chiang Mai,Pa Daet,39.14,44.53,37.41,38.05,50.41,37.42,CMU_ST_004,18.7537,98.9721
2026-05-02 16:00:00,2026-05-02,16,Chiang Mai,Mueang Chiang Mai,Pa Daet,37.21,45.15,36.04,37.01,57.82,36.31,CMU_ST_004,18.7537,98.9721
2026-05-02 17:00:00,2026-05-02,17,Chiang Mai,Mueang Chiang Mai,Pa Daet,46.3,57.83,36.26,37.05,56.5,36.49,CMU_ST_004,18.7537,98.9721
2026-05-02 18:00:00,2026-05-02,18,Chiang Mai,Mueang Chiang Mai,Pa Daet,43.57,58.82,35.39,37.09,57.51,35.65,CMU_ST_004,18.7537,98.9721
2026-05-02 19:00:00,2026-05-02,19,Chiang Mai,Mueang Chiang Mai,Pa Daet,31.52,51.95,34.63,35.74,53.55,34.75,CMU_ST_004,18.7537,98.9721
2026-05-02 20:00:00,2026-05-02,20,Chiang Mai,Mueang Chiang Mai,Pa Daet,36.67,53.94,34.89,36.51,53.69,35.02,CMU_ST_004,18.7537,98.9721
2026-05-02 21:00:00,2026-05-02,21,Chiang Mai,Mueang Chiang Mai,Pa Daet,37.08,61.65,32.89,33.96,56.43,33.12,CMU_ST_004,18.7537,98.9721
2026-05-02 22:00:00,2026-05-02,22,Chiang Mai,Mueang Chiang Mai,Pa Daet,27.6,37.72,33.21,34.06,61.73,33.62,CMU_ST_004,18.7537,98.9721
2026-05-02 23:00:00,2026-05-02,23,Chiang Mai,Mueang Chiang Mai,Pa Daet,32.59,55.6,32.06,33.42,60.66,32.43,CMU_ST_004,18.7537,98.9721
2026-05-03 00:00:00,2026-05-03,0,Chiang Mai,Mueang Chiang Mai,Pa Daet,43.88,57.91,32.09,33.39,61.78,32.5,CMU_ST_004,18.7537,98.9721
2026-05-03 01:00:00,2026-05-03,1,Chiang Mai,Mueang Chiang Mai,Pa Daet,40.03,45.5,30.41,31.95,62.0,30.83,CMU_ST_004,18.7537,98.9721
2026-05-03 02:00:00,2026-05-03,2,Chiang Mai,Mueang Chiang Mai,Pa Daet,50.2,58.26,30.82,31.74,64.65,31.33,CMU_ST_004,18.7537,98.9721
2026-05-03 03:00:00,2026-05-03,3,Chiang Mai,Mueang Chiang Mai,Pa Daet,57.39,76.58,30.24,31.46,61.77,30.65,CMU_ST_004,18.7537,98.9721
2026-05-03 04:00:00,2026-05-03,4,Chiang Mai,Mueang Chiang Mai,Pa Daet,70.77,75.99,29.84,31.47,67.41,30.45,CMU_ST_004,18.7537,98.9721
2026-05-03 05:00:00,2026-05-03,5,Chiang Mai,Mueang Chiang Mai,Pa Daet,71.95,96.15,29.8,31.18,64.66,30.32,CMU_ST_004,18.7537,98.9721
2026-05-03 06:00:00,2026-05-03,6,Chiang Mai,Mueang Chiang Mai,Pa Daet,98.28,112.42,29.22,30.89,64.2,29.72,CMU_ST_004,18.7537,98.9721
2026-05-03 07:00:00,2026-05-03,7,Chiang Mai,Mueang Chiang Mai,Pa Daet,103.94,109.59,30.5,31.75,62.01,30.92,CMU_ST_004,18.7537,98.9721
2026-05-03 08:00:00,2026-05-03,8,Chiang Mai,Mueang Chiang Mai,Pa Daet,116.67,129.63,30.81,31.68,64.06,31.3,CMU_ST_004,18.7537,98.9721
2026-05-03 09:00:00,2026-05-03,9,Chiang Mai,Mueang Chiang Mai,Pa Daet,107.26,128.79,32.62,34.12,59.52,32.95,CMU_ST_004,18.7537,98.9721
2026-05-03 10:00:00,2026-05-03,10,Chiang Mai,Mueang Chiang Mai,Pa Daet,92.34,108.65,33.23,34.78,64.4,33.73,CMU_ST_004,18.7537,98.9721
2026-05-03 11:00:00,2026-05-03,11,Chiang Mai,Mueang Chiang Mai,Pa Daet,92.13,110.73,34.15,35.77,60.22,34.5,CMU_ST_004,18.7537,98.9721
2026-05-03 12:00:00,2026-05-03,12,Chiang Mai,Mueang Chiang Mai,Pa Daet,70.95,93.94,35.77,37.37,52.87,35.87,CMU_ST_004,18.7537,98.9721
2026-05-03 13:00:00,2026-05-03,13,Chiang Mai,Mueang Chiang Mai,Pa Daet,64.53,70.2,36.57,37.24,52.21,36.64,CMU_ST_004,18.7537,98.9721
2026-05-03 14:00:00,2026-05-03,14,Chiang Mai,Mueang Chiang Mai,Pa Daet,57.17,64.2,36.54,37.47,56.44,36.77,CMU_ST_004,18.7537,98.9721
2026-05-03 15:00:00,2026-05-03,15,Chiang Mai,Mueang Chiang Mai,Pa Daet,53.16,60.81,36.63,37.9,52.87,36.73,CMU_ST_004,18.7537,98.9721
2026-05-03 16:00:00,2026-05-03,16,Chiang Mai,Mueang Chiang Mai,Pa Daet,49.9,74.01,37.26,38.31,47.0,37.26,CMU_ST_004,18.7537,98.9721
2026-05-03 17:00:00,2026-05-03,17,Chiang Mai,Mueang Chiang Mai,Pa Daet,40.72,51.18,36.68,37.84,50.94,36.71,CMU_ST_004,18.7537,98.9721
2026-05-03 18:00:00,2026-05-03,18,Chiang Mai,Mueang Chiang Mai,Pa Daet,49.87,66.47,35.06,36.3,58.24,35.35,CMU_ST_004,18.7537,98.9721
2026-05-03 19:00:00,2026-05-03,19,Chiang Mai,Mueang Chiang Mai,Pa Daet,37.73,59.66,35.67,36.47,53.29,35.78,CMU_ST_004,18.7537,98.9721
2026-05-03 20:00:00,2026-05-03,20,Chiang Mai,Mueang Chiang Mai,Pa Daet,43.71,61.22,34.26,35.32,55.84,34.46,CMU_ST_004,18.7537,98.9721
2026-05-03 21:00:00,2026-05-03,21,Chiang Mai,Mueang Chiang Mai,Pa Daet,35.26,41.63,33.06,33.73,62.68,33.5,CMU_ST_004,18.7537,98.9721
2026-05-03 22:00:00,2026-05-03,22,Chiang Mai,Mueang Chiang Mai,Pa Daet,34.74,56.78,32.85,33.89,56.99,33.09,CMU_ST_004,18.7537,98.9721
2026-05-03 23:00:00,2026-05-03,23,Chiang Mai,Mueang Chiang Mai,Pa Daet,31.79,55.07,32.59,34.07,60.76,32.96,CMU_ST_004,18.7537,98.9721
2026-05-04 00:00:00,2026-05-04,0,Chiang Mai,Mueang Chiang Mai,Pa Daet,46.46,69.61,31.45,32.5,66.46,32.02,CMU_ST_004,18.7537,98.9721
2026-05-04 01:00:00,2026-05-04,1,Chiang Mai,Mueang Chiang Mai,Pa Daet,58.22,80.65,31.26,31.97,67.37,31.87,CMU_ST_004,18.7537,98.9721
2026-05-04 02:00:00,2026-05-04,2,Chiang Mai,Mueang Chiang Mai,Pa Daet,62.86,86.87,30.29,31.27,62.64,30.73,CMU_ST_004,18.7537,98.9721
2026-05-04 03:00:00,2026-05-04,3,Chiang Mai,Mueang Chiang Mai,Pa Daet,60.67,78.89,30.37,31.26,67.38,30.97,CMU_ST_004,18.7537,98.9721
2026-05-04 04:00:00,2026-05-04,4,Chiang Mai,Mueang Chiang Mai,Pa Daet,86.1,96.34,28.66,29.22,65.05,29.18,CMU_ST_004,18.7537,98.9721
2026-05-04 05:00:00,2026-05-04,5,Chiang Mai,Mueang Chiang Mai,Pa Daet,98.62,121.12,28.4,29.55,71.79,29.17,CMU_ST_004,18.7537,98.9721
2026-05-04 06:00:00,2026-05-04,6,Chiang Mai,Mueang Chiang Mai,Pa Daet,116.47,124.26,28.82,29.94,70.08,29.53,CMU_ST_004,18.7537,98.9721
2026-05-04 07:00:00,2026-05-04,7,Chiang Mai,Mueang Chiang Mai,Pa Daet,128.0,146.23,30.78,31.66,64.27,31.28,CMU_ST_004,18.7537,98.9721
2026-05-04 08:00:00,2026-05-04,8,Chiang Mai,Mueang Chiang Mai,Pa Daet,135.06,150.91,30.75,31.55,59.61,31.08,CMU_ST_004,18.7537,98.9721
2026-05-04 09:00:00,2026-05-04,9,Chiang Mai,Mueang Chiang Mai,Pa Daet,127.66,152.0,33.0,33.51,59.62,33.34,CMU_ST_004,18.7537,98.9721
2026-05-04 10:00:00,2026-05-04,10,Chiang Mai,Mueang Chiang Mai,Pa Daet,114.85,134.08,33.39,34.79,63.95,33.88,CMU_ST_004,18.7537,98.9721
2026-05-04 11:00:00,2026-05-04,11,Chiang Mai,Mueang Chiang Mai,Pa Daet,109.18,128.25,35.23,36.17,55.36,35.41,CMU_ST_004,18.7537,98.9721
2026-05-04 12:00:00,2026-05-04,12,Chiang Mai,Mueang Chiang Mai,Pa Daet,96.88,111.33,35.31,36.94,57.78,35.58,CMU_ST_004,18.7537,98.9721
2026-05-04 13:00:00,2026-05-04,13,Chiang Mai,Mueang Chiang Mai,Pa Daet,74.94,80.22,35.79,37.42,50.32,35.8,CMU_ST_004,18.7537,98.9721
2026-05-04 14:00:00,2026-05-04,14,Chiang Mai,Mueang Chiang Mai,Pa Daet,66.81,91.41,36.92,37.8,48.76,36.92,CMU_ST_004,18.7537,98.9721
2026-05-04 15:00:00,2026-05-04,15,Chiang Mai,Mueang Chiang Mai,Pa Daet,57.5,78.27,37.42,38.42,54.09,37.56,CMU_ST_004,18.7537,98.9721
2026-05-04 16:00:00,2026-05-04,16,Chiang Mai,Mueang Chiang Mai,Pa Daet,67.8,80.36,36.05,36.79,58.49,36.35,CMU_ST_004,18.7537,98.9721
2026-05-04 17:00:00,2026-05-04,17,Chiang Mai,Mueang Chiang Mai,Pa Daet,57.73,70.65,35.83,37.51,51.6,35.88,CMU_ST_004,18.7537,98.9721
2026-05-04 18:00:00,2026-05-04,18,Chiang Mai,Mueang Chiang Mai,Pa Daet,55.07,64.66,35.92,36.35,54.18,36.07,CMU_ST_004,18.7537,98.9721
2026-05-04 19:00:00,2026-05-04,19,Chiang Mai,Mueang Chiang Mai,Pa Daet,47.96,59.42,35.68,36.4,56.36,35.91,CMU_ST_004,18.7537,98.9721
2026-05-04 20:00:00,2026-05-04,20,Chiang Mai,Mueang Chiang Mai,Pa Daet,55.92,65.25,34.28,35.52,52.89,34.38,CMU_ST_004,18.7537,98.9721
2026-05-04 21:00:00,2026-05-04,21,Chiang Mai,Mueang Chiang Mai,Pa Daet,44.97,50.33,32.99,34.53,63.96,33.48,CMU_ST_004,18.7537,98.9721
2026-05-04 22:00:00,2026-05-04,22,Chiang Mai,Mueang Chiang Mai,Pa Daet,54.19,69.48,32.68,33.52,61.67,33.09,CMU_ST_004,18.7537,98.9721
2026-05-04 23:00:00,2026-05-04,23,Chiang Mai,Mueang Chiang Mai,Pa Daet,42.2,50.28,33.32,34.71,63.7,33.8,CMU_ST_004,18.7537,98.9721
2026-05-05 00:00:00,2026-05-05,0,Chiang Mai,Mueang Chiang Mai,Pa Daet,48.44,72.95,31.38,32.29,60.9,31.76,CMU_ST_004,18.7537,98.9721
2026-05-05 01:00:00,2026-05-05,1,Chiang Mai,Mueang Chiang Mai,Pa Daet,47.57,61.6,30.62,32.06,63.62,31.1,CMU_ST_004,18.7537,98.9721
2026-05-05 02:00:00,2026-05-05,2,Chiang Mai,Mueang Chiang Mai,Pa Daet,53.92,61.77,30.28,30.85,61.17,30.67,CMU_ST_004,18.7537,98.9721
2026-05-05 03:00:00,2026-05-05,3,Chiang Mai,Mueang Chiang Mai,Pa Daet,75.4,90.21,29.3,29.91,63.64,29.77,CMU_ST_004,18.7537,98.9721
2026-05-05 04:00:00,2026-05-05,4,Chiang Mai,Mueang Chiang Mai,Pa Daet,83.34,95.85,29.91,31.2,66.27,30.47,CMU_ST_004,18.7537,98.9721
2026-05-05 05:00:00,2026-05-05,5,Chiang Mai,Mueang Chiang Mai,Pa Daet,94.04,103.68,29.68,31.03,64.42,30.18,CMU_ST_004,18.7537,98.9721
