date,province,amphoe,tambon,local_name,pm25_avg,temperature_avg
2026-06-09 06:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.6,22.5
2026-06-09 07:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.13,23.59
2026-06-09 11:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.81,29.43
2026-06-09 12:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.95,29.37
2026-06-09 13:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.16,31.07
2026-06-09 14:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.48,31.87
2026-06-09 15:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,4.67,29.19
2026-06-09 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,5.76,31.27
2026-06-09 17:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,9.72,25.8
2026-06-10 05:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,21.8
2026-06-10 06:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,21.82
2026-06-10 07:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.0,22.29
2026-06-10 08:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.09,23.09
2026-06-10 15:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,31.1
2026-06-10 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,31.81
2026-06-10 20:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.5,23.54
2026-06-10 21:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.0,23.54
2026-06-11 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.83,26.52
2026-06-12 08:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.14,23.34
2026-06-12 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,25.1
2026-06-13 07:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.5,22.76
2026-06-13 08:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.75,24.34
2026-06-13 09:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,26.8
2026-06-13 14:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.25,28.51
2026-06-13 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.5,27.2
2026-06-13 17:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.5,25.36
2026-06-14 18:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.0,25.21
2026-06-14 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.27,24.21
2026-06-15 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.4,24.21
2026-06-16 06:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.86,22.29
2026-06-16 07:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.33,22.85
2026-06-16 09:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.74
2026-06-16 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.83,30.35
2026-06-17 06:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.18,21.56
2026-06-17 20:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.97
2026-06-17 21:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.5,23.16
2026-06-17 22:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,22.94
2026-06-18 10:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,5.8,26.42
2026-06-19 06:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,22.39
2026-06-19 07:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,22.48
2026-06-19 08:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.11
2026-06-19 10:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,26.33
2026-06-19 11:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,25.65
2026-06-19 12:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,30.39
2026-06-19 15:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,29.13
2026-06-19 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.25,28.77
2026-06-19 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.86,25.05
2026-06-19 20:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,24.45
2026-06-19 21:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.07,24.28
2026-06-19 22:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,24.11
2026-06-19 23:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.54
2026-06-20 00:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.46
2026-06-20 01:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.29
2026-06-20 03:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,22.84
2026-06-20 04:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.18,22.58
2026-06-20 05:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,22.37
2026-06-20 06:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.37,22.27
2026-06-20 07:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.31,22.78
2026-06-20 10:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,27.89
2026-06-20 11:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.25,28.55
2026-06-20 13:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,16.67,32.12
2026-06-20 17:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,28.34
2026-06-20 18:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.62,23.67
2026-06-20 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.66
2026-06-20 20:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.59
2026-06-21 08:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.5,24.0
2026-06-22 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,6.75,28.24
2026-06-22 17:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.25,27.92
2026-06-22 18:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.75,27.07
2026-06-22 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.1,25.78
2026-06-22 20:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.29,25.0
2026-06-22 21:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.86,24.43
2026-06-22 22:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.29,24.36
2026-06-22 23:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.95,24.12
2026-06-23 00:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.57,23.83
2026-06-23 01:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.24,23.11
2026-06-23 02:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.0,22.6
2026-06-23 03:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.78,22.62
2026-06-23 04:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,22.5
2026-06-23 05:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,22.33
2026-06-23 06:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.05,22.21
2026-06-23 08:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,24.32
2026-06-23 09:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,6.25,25.02
2026-06-23 10:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.71,26.32
2026-06-23 11:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.7,26.43
2026-06-23 12:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,26.95
2026-06-23 14:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,27.04
2026-06-23 15:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,29.81
2026-06-23 18:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,26.44
2026-06-23 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,25.68
2026-06-24 03:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,22.79
2026-06-24 04:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.11,22.47
2026-06-24 05:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.76,22.17
2026-06-24 06:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.43,22.11
2026-06-24 07:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,5.67,22.6
2026-06-24 08:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,5.14,24.51
2026-06-24 09:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.9,25.87
2026-06-24 10:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.38,28.91
2026-06-24 11:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.0,28.39
2026-06-24 12:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.43,27.52
2026-06-24 13:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.58,28.22
2026-06-24 14:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,31.37
2026-06-24 15:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.19,30.15
2026-06-24 18:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.78,23.84
2026-06-24 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.88,23.19
2026-06-25 04:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,22.4
2026-06-25 05:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,22.27
2026-06-25 07:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.19,22.72
2026-06-25 08:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.44,24.82
2026-06-25 10:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,28.53
2026-06-25 12:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,29.42
2026-06-25 14:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,31.24
2026-06-25 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,27.51
2026-06-25 17:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,28.94
2026-06-25 18:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,7.75,28.36
2026-06-25 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.23
2026-06-26 10:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,26.53
2026-06-26 14:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,26.49
2026-06-26 15:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,27.96
2026-06-26 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.23,26.81
2026-06-26 17:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.76,26.53
2026-06-26 18:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.85,25.55
2026-06-26 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.33,24.65
2026-06-26 20:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.95,24.18
2026-06-26 21:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,4.1,23.54
2026-06-26 22:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.52,23.32
2026-06-26 23:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.43,23.03
2026-06-27 00:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.4,23.05
2026-06-27 01:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.09
2026-06-27 06:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.33,22.52
2026-06-27 07:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.56,23.18
2026-06-27 08:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.14,24.34
2026-06-27 09:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,24.86
2026-06-27 10:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,28.02
2026-06-27 11:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,29.23
2026-06-27 12:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,30.9
2026-06-27 13:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.61,31.24
2026-06-27 14:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.81,24.31
2026-06-27 15:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.89,25.41
2026-06-27 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.75,26.42
2026-06-27 17:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,27.96
2026-06-27 18:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.29,27.69
2026-06-27 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,4.19,26.46
2026-06-27 20:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.33,25.16
2026-06-27 21:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,24.87
2026-06-28 05:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.42
2026-06-28 06:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.32
2026-06-28 07:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,23.85
2026-06-28 09:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,26.77
2026-06-28 11:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,28.51
2026-06-28 12:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,30.18
2026-06-28 13:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,30.07
2026-06-28 14:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,27.21
2026-06-28 15:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.39,29.39
2026-06-28 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,25.48
2026-06-28 17:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,26.56
2026-06-28 18:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,28.2
2026-06-28 20:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,24.54
2026-06-28 21:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.08,24.52
2026-06-28 22:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,24.63
2026-06-29 09:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.25,24.34
2026-06-29 10:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,25.85
2026-06-29 11:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,27.55
2026-06-29 12:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,29.99
2026-06-29 13:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.06,29.23
2026-06-29 14:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.19,32.1
2026-06-29 15:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,30.07
2026-06-29 16:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,30.72
2026-06-29 17:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.12,27.05
2026-06-29 18:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,27.05
2026-06-29 19:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.47,25.93
2026-06-29 20:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.22,25.26
2026-06-30 13:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,1.0,27.93
2026-06-30 20:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,2.4,23.53
2026-06-30 21:00:00,แม่ฮ่องสอน,ขุนยวม,ขุนยวม,รพ.ขุนยวม,3.25,23.36
2026-06-01 00:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,1.5,22.34
2026-06-01 01:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,1.9,22.21
2026-06-01 02:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,1.86,21.63
2026-06-01 03:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,1.86,21.67
2026-06-01 04:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,3.05,21.6
2026-06-01 05:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,3.14,21.72
2026-06-01 06:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,3.24,21.58
2026-06-01 07:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,3.19,22.65
2026-06-01 08:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,3.86,28.86
2026-06-01 09:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,2.86,34.32
2026-06-01 10:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,2.0,35.02
2026-06-01 11:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,1.12,34.58
2026-06-01 12:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,1.11,34.47
2026-06-01 13:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,1.0,30.56
2026-06-01 14:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,1.94,35.84
2026-06-01 15:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,1.0,28.69
2026-06-01 16:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,4.0,28.76
2026-06-01 17:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,2.29,27.86
2026-06-01 18:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,3.24,27.67
2026-06-01 19:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,5.62,25.41
2026-06-01 20:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,4.15,24.05
2026-06-01 21:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,4.43,23.02
2026-06-01 22:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,6.86,22.62
2026-06-01 23:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,8.29,22.62
2026-06-02 00:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,7.48,21.99
2026-06-02 01:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,8.14,21.53
2026-06-02 02:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,9.1,21.67
2026-06-02 03:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,7.71,21.49
2026-06-02 04:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,7.52,21.53
2026-06-02 05:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,6.9,21.12
2026-06-02 06:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,6.67,20.88
2026-06-02 07:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,6.4,21.8
2026-06-02 08:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,6.33,28.59
2026-06-02 09:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,5.57,36.59
2026-06-02 10:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,4.43,36.46
2026-06-02 11:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,2.52,36.15
2026-06-02 12:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,3.05,35.61
2026-06-02 13:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,3.29,34.34
2026-06-02 14:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,2.48,35.84
2026-06-02 15:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,2.19,33.88
2026-06-02 16:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,3.15,33.04
2026-06-02 17:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,1.5,26.92
2026-06-02 18:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,3.07,25.07
2026-06-02 19:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,4.29,24.33
2026-06-02 20:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,5.1,23.84
2026-06-02 21:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,9.62,23.42
2026-06-02 22:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,10.1,22.59
2026-06-02 23:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,6.67,22.1
2026-06-03 00:00:00,เชียงใหม่,อมก๋อย,อมก๋อย,โรงพยาบาลอมก๋อย,6.35,21.69
